,Elapsed time(seconds),SpO2(%),hr (bpm)
219,219.000, 96.000, 66.001
220,220.000, 96.000, 66.001
221,221.000, 96.000, 67.001
222,222.000, 96.000, 66.001
223,223.000, 96.000, 66.001
224,224.000, 96.000, 66.001
225,225.000, 95.000, 66.001
226,226.000, 96.000, 67.001
227,227.000, 96.000, 68.000
228,228.000, 96.000, 69.000
229,229.000, 95.000, 70.001
230,230.000, 95.000, 71.001
231,231.000, 95.000, 71.001
232,232.000, 95.000, 72.000
233,233.000, 95.000, 74.001
234,234.000, 95.000, 77.001
235,235.000, 94.000, 82.000
236,236.000, 94.000, 85.000
237,237.000, 94.000, 87.001
238,238.000, 94.000, 87.001
239,239.000, 94.000, 87.001
240,240.000, 94.000, 88.001
241,241.000, 94.000, 89.000
242,242.000, 94.000, 88.001
243,243.000, 94.000, 88.001
244,244.000, 94.000, 88.001
245,245.000, 94.000, 90.001
246,246.000, 94.000, 90.001
247,247.000, 94.000, 91.999
248,248.000, 94.000, 89.000
249,249.000, 94.000, 79.000
250,250.000, 94.000, 74.001
251,251.000, 94.000, 70.001
252,252.000, 94.000, 68.000
253,253.000, 95.000, 67.001
254,254.000, 95.000, 67.001
255,255.000, 95.000, 66.001
256,256.000, 95.000, 66.001
257,257.000, 95.000, 67.001
258,258.000, 95.000, 66.001
259,259.000, 96.000, 66.001
260,260.000, 96.000, 65.000
261,261.000, 96.000, 66.001
262,262.000, 96.000, 66.001
263,263.000, 96.000, 66.001
264,264.000, 96.000, 66.001
265,265.000, 97.000, 66.001
266,266.000, 97.000, 66.001
267,267.000, 97.000, 66.001
268,268.000, 96.000, 67.001
269,269.000, 96.000, 67.001
270,270.000, 96.000, 68.000
271,271.000, 96.000, 67.001
272,272.000, 96.000, 66.001
273,273.000, 96.000, 65.000
274,274.000, 96.000, 65.000
275,275.000, 96.000, 65.000
276,276.000, 96.000, 65.000
277,277.000, 96.000, 65.000
278,278.000, 96.000, 65.000
279,279.000, 96.000, 66.001
280,280.000, 96.000, 66.001
281,281.000, 96.000, 66.001
282,282.000, 96.000, 66.001
283,283.000, 95.000, 66.001
284,284.000, 95.000, 66.001
285,285.000, 95.000, 66.001
286,286.000, 95.000, 65.000
287,287.000, 94.000, 65.000
288,288.000, 94.000, 66.001
289,289.000, 94.000, 67.001
290,290.000, 94.000, 65.000
291,291.000, 94.000, 69.000
292,292.000, 95.000, 69.000
293,293.000, 95.000, 70.001
294,294.000, 95.000, 71.001
295,295.000, 95.000, 72.000
296,296.000, 94.000, 75.000
297,297.000, 94.000, 74.001
298,298.000, 94.000, 72.000
299,299.000, 95.000, 67.001
300,300.000, 95.000, 67.001
301,301.000, 95.000, 71.001
302,302.000, 95.000, 71.001
303,303.000, 95.000, 71.001
304,304.000, 95.000, 71.001
305,305.000, 95.000, 71.001
306,306.000, 95.000, 71.001
307,307.000, 95.000, 71.001
308,308.000, 95.000, 71.001
309,309.000, 95.000, 71.001
310,310.000, 95.000, 71.001
311,311.000, 95.000, 71.001
312,312.000, 95.000, 71.001
313,313.000, 95.000, 71.001
314,314.000, 95.000, 71.001
315,315.000, 95.000, 71.001
316,316.000, 95.000, 71.001
317,317.000, 95.000, 71.001
318,318.000, 95.000, 71.001
319,319.000, 95.000, 71.001
320,320.000, 95.000, 71.001
321,321.000, 95.000, 71.001
322,322.000, 95.000, 71.001
323,323.000, 95.000, 71.001
324,324.000, 95.000, 71.001
325,325.000, 95.000, 71.001
326,326.000, 95.000, 71.001
327,327.000, 95.000, 71.001
328,328.000, 95.000, 71.001
329,329.000, 95.000, 71.001
330,330.000, 95.000, 71.001
331,331.000, 96.000, 76.000
332,332.000, 96.000, 78.000
333,333.000, 96.000, 78.000
334,334.000, 96.000, 83.001
335,335.000, 96.000, 84.001
336,336.000, 97.000, 90.001
337,337.000, 96.000, 94.000
338,338.000, 96.000, 94.999
339,339.000, 96.000, 94.999
340,340.000, 96.000, 94.999
341,341.000, 96.000, 94.999
342,342.000, 96.000, 94.999
343,343.000, 96.000, 94.999
344,344.000, 96.000, 94.999
345,345.000, 95.000, 95.999
346,346.000, 95.000, 95.999
347,347.000, 95.000, 95.999
348,348.000, 95.000, 94.999
349,349.000, 96.000, 94.999
350,350.000, 96.000, 91.999
351,351.000, 96.000, 89.000
352,352.000, 97.000, 87.001
353,353.000, 97.000, 87.001
354,354.000, 97.000, 89.000
355,355.000, 97.000, 89.000
356,356.000, 97.000, 92.999
357,357.000, 97.000, 94.999
358,358.000, 97.000, 94.999
359,359.000, 97.000, 95.999
360,360.000, 97.000, 98.000
361,361.000, 97.000, 98.000
362,362.000, 97.000, 95.999
363,363.000, 97.000, 95.999
364,364.000, 97.000, 95.999
365,365.000, 97.000, 95.999
366,366.000, 97.000, 97.000
367,367.000, 97.000, 97.000
368,368.000, 97.000, 97.000
369,369.000, 96.000, 95.999
370,370.000, 96.000, 97.000
371,371.000, 96.000, 97.000
372,372.000, 96.000, 97.000
373,373.000, 96.000, 97.000
374,374.000, 96.000, 97.000
375,375.000, 96.000, 97.000
376,376.000, 96.000, 98.000
377,377.000, 96.000, 98.000
378,378.000, 96.000, 98.000
379,379.000, 96.000, 98.000
380,380.000, 96.000, 97.000
381,381.000, 97.000, 97.000
382,382.000, 96.000, 97.000
383,383.000, 95.000, 97.000
384,384.000, 95.000, 95.999
385,385.000, 95.000, 95.999
386,386.000, 95.000, 95.999
387,387.000, 95.000, 95.999
388,388.000, 95.000, 95.999
389,389.000, 95.000, 95.999
390,390.000, 95.000, 95.999
391,391.000, 95.000, 95.999
392,392.000, 94.000, 94.999
393,393.000, 94.000, 94.999
394,394.000, 94.000, 94.999
395,395.000, 94.000, 94.999
396,396.000, 94.000, 94.999
397,397.000, 95.000, 94.999
398,398.000, 96.000, 94.000
399,399.000, 98.000, 94.999
400,400.000, 98.000, 94.999
401,401.000, 98.000, 94.999
402,402.000, 97.000, 94.999
403,403.000, 97.000, 94.999
404,404.000, 97.000, 95.999
405,405.000, 98.000, 95.999
406,406.000, 98.000, 95.999
407,407.000, 98.000, 95.999
408,408.000, 98.000, 95.999
409,409.000, 98.000, 95.999
410,410.000, 98.000, 97.000
411,411.000, 98.000, 97.000
412,412.000, 98.000, 97.000
413,413.000, 98.000, 97.000
414,414.000, 98.000, 97.000
415,415.000, 98.000, 97.000
416,416.000, 97.000, 97.000
417,417.000, 97.000, 97.000
418,418.000, 97.000, 95.999
419,419.000, 97.000, 95.999
420,420.000, 97.000, 95.999
421,421.000, 96.000, 97.000
422,422.000, 96.000, 97.000
423,423.000, 95.000, 97.000
424,424.000, 95.000, 98.000
425,425.000, 95.000, 98.000
426,426.000, 95.000, 97.000
427,427.000, 96.000, 97.000
428,428.000, 96.000, 97.000
429,429.000, 96.000, 97.000
430,430.000, 96.000, 97.000
431,431.000, 96.000, 97.000
432,432.000, 96.000, 97.000
433,433.000, 96.000, 97.000
434,434.000, 96.000, 97.000
435,435.000, 95.000, 97.000
436,436.000, 94.000, 97.000
437,437.000, 94.000, 97.000
438,438.000, 94.000, 98.000
439,439.000, 94.000, 97.000
440,440.000, 94.000, 97.000
441,441.000, 96.000, 98.000
442,442.000, 96.000, 99.999
443,443.000, 97.000,101.999
444,444.000, 98.000,102.999
445,445.000, 98.000,102.999
446,446.000, 98.000,102.999
447,447.000, 98.000,102.999
448,448.000, 98.000,102.999
449,449.000, 98.000,102.999
450,450.000, 98.000,102.999
451,451.000, 98.000,102.999
452,452.000, 98.000,102.999
453,453.000, 98.000,102.999
454,454.000, 98.000,102.999
455,455.000, 98.000,102.999
456,456.000, 98.000,102.999
457,457.000, 98.000,102.999
458,458.000, 98.000,102.999
459,459.000, 98.000,102.999
460,460.000, 98.000,102.999
461,461.000, 98.000,102.999
462,462.000, 98.000,102.999
463,463.000, 98.000,102.999
464,464.000, 98.000,102.999
465,465.000, 98.000,102.999
466,466.000, 98.000,102.999
467,467.000, 98.000,102.999
468,468.000, 98.000,102.999
469,469.000, 98.000,102.999
470,470.000, 98.000,102.999
471,471.000, 98.000,102.999
472,472.000, 98.000,102.999
473,473.000, 98.000,102.999
474,474.000, 98.000,102.999
475,475.000, 98.000,102.999
476,476.000, 98.000,102.999
477,477.000, 98.000,102.999
478,478.000, 98.000,102.999
479,479.000, 98.000,102.999
480,480.000, 98.000,102.999
481,481.000, 98.000,102.999
482,482.000, 98.000,102.999
483,483.000, 98.000,102.999
484,484.000, 98.000,104.000
485,485.000, 98.000,104.000
486,486.000, 98.000,104.000
487,487.000, 98.000,104.000
488,488.000, 98.000,104.000
489,489.000, 98.000,104.000
490,490.000, 98.000,104.000
491,491.000, 97.000,104.000
492,492.000, 96.000,104.000
493,493.000, 96.000,105.000
494,494.000, 96.000,105.000
495,495.000, 97.000,105.999
496,496.000, 97.000,106.999
497,497.000, 98.000,105.999
498,498.000, 98.000,105.999
499,499.000, 98.000,105.999
500,500.000, 98.000,105.999
501,501.000, 98.000,105.999
502,502.000, 98.000,106.999
503,503.000, 97.000,106.999
504,504.000, 96.000,106.999
505,505.000, 97.000,106.999
506,506.000, 98.000,106.999
507,507.000, 98.000,108.000
508,508.000, 98.000,108.000
509,509.000, 98.000,106.999
510,510.000, 98.000,106.999
511,511.000, 98.000,105.999
512,512.000, 98.000,105.999
513,513.000, 98.000,105.999
514,514.000, 98.000,105.999
515,515.000, 98.000,105.999
516,516.000, 98.000,105.999
517,517.000, 98.000,105.999
518,518.000, 98.000,105.999
519,519.000, 98.000,105.999
520,520.000, 98.000,105.999
521,521.000, 98.000,105.999
522,522.000, 97.000,105.999
523,523.000, 96.000,105.999
524,524.000, 96.000,105.999
525,525.000, 96.000,105.999
526,526.000, 96.000,105.999
527,527.000, 96.000,105.999
528,528.000, 96.000,105.999
529,529.000, 96.000,105.999
530,530.000, 96.000,105.999
531,531.000, 96.000,105.999
532,532.000, 96.000,105.999
533,533.000, 96.000,105.999
534,534.000, 96.000,105.999
535,535.000, 96.000,105.999
536,536.000, 96.000,105.999
537,537.000, 95.000,105.999
538,538.000, 95.000,105.999
539,539.000, 95.000,105.999
540,540.000, 95.000,105.999
541,541.000, 95.000,105.999
542,542.000, 95.000,105.999
543,543.000, 95.000,105.999
544,544.000, 95.000,108.000
545,545.000, 95.000,108.000
546,546.000, 95.000,108.000
547,547.000, 95.000,108.000
548,548.000, 95.000,108.000
549,549.000, 95.000,108.000
550,550.000, 95.000,108.000
551,551.000, 95.000,108.000
552,552.000, 95.000,108.000
553,553.000, 95.000,108.000
554,554.000, 95.000,108.000
555,555.000, 95.000,108.000
556,556.000, 95.000,108.000
557,557.000, 95.000,108.000
558,558.000, 95.000,108.000
559,559.000, 95.000,108.000
560,560.000, 95.000,108.000
561,561.000, 95.000,108.000
562,562.000, 95.000,108.000
563,563.000, 95.000,108.000
564,564.000, 95.000,108.000
565,565.000, 95.000,108.000
566,566.000, 95.000,108.000
567,567.000, 95.000,108.000
568,568.000, 94.000,108.000
569,569.000, 93.000,108.000
570,570.000, 94.000,108.000
571,571.000, 94.000,108.000
572,572.000, 94.000,108.000
573,573.000, 94.000,108.000
574,574.000, 94.000,108.000
575,575.000, 94.000,108.000
576,576.000, 94.000,108.000
577,577.000, 94.000,108.000
578,578.000, 94.000,108.000
579,579.000, 94.000,108.000
580,580.000, 94.000,108.999
581,581.000, 94.000,108.999
582,582.000, 94.000,109.999
583,583.000, 94.000,109.999
584,584.000, 94.000,109.999
585,585.000, 94.000,109.999
586,586.000, 94.000,112.000
587,587.000, 94.000,112.000
588,588.000, 94.000,112.000
589,589.000, 94.000,112.999
590,590.000, 94.000,112.999
591,591.000, 94.000,112.999
592,592.000, 93.000,114.000
593,593.000, 93.000,114.000
594,594.000, 93.000,114.000
595,595.000, 93.000,115.000
596,596.000, 93.000,115.000
597,597.000, 93.000,115.000
598,598.000, 93.000,115.000
599,599.000, 93.000,115.000
600,600.000, 93.000,115.000
601,601.000, 93.000,115.000
602,602.000, 93.000,115.000
603,603.000, 93.000,115.000
604,604.000, 92.000,115.000
605,605.000, 92.000,115.000
606,606.000, 92.000,115.000
607,607.000, 93.000,115.999
608,608.000, 93.000,115.999
609,609.000, 94.000,116.999
610,610.000, 94.000,116.999
611,611.000, 94.000,116.999
612,612.000, 95.000,118.999
613,613.000, 94.000,118.999
614,614.000, 94.000,118.999
615,615.000, 95.000,119.999
616,616.000, 95.000,122.000
617,617.000, 97.000,123.999
618,618.000, 97.000,125.999
619,619.000, 98.000,128.000
620,620.000, 98.000,126.999
621,621.000, 98.000,126.999
622,622.000, 98.000,126.999
623,623.000, 99.000,126.999
624,624.000, 99.000,126.999
625,625.000, 99.000,125.999
626,626.000, 98.000,125.999
627,627.000, 96.000,111.000
628,628.000, 97.000,106.999
629,629.000, 97.000,106.999
630,630.000, 97.000,106.999
631,631.000, 97.000,106.999
632,632.000, 97.000,106.999
633,633.000, 97.000,106.999
634,634.000, 97.000,102.999
635,635.000, 96.000,101.000
636,636.000, 96.000, 98.000
637,637.000, 96.000, 94.999
638,638.000, 96.000, 89.000
639,639.000, 95.000, 85.000
640,640.000, 95.000, 80.001
641,641.000, 95.000, 79.000
642,642.000, 95.000, 76.000
643,643.000, 95.000, 75.000
644,644.000, 95.000, 71.001
645,645.000, 95.000, 68.000
646,646.000, 95.000, 67.001
647,647.000, 95.000, 67.001
648,648.000, 95.000, 66.001
649,649.000, 96.000, 65.000
650,650.000, 96.000, 64.001
651,651.000, 96.000, 64.001
652,652.000, 97.000, 63.001
653,653.000, 97.000, 63.001
654,654.000, 97.000, 63.001
655,655.000, 97.000, 63.001
656,656.000, 96.000, 64.001
657,657.000, 96.000, 63.001
658,658.000, 96.000, 63.001
659,659.000, 96.000, 63.001
660,660.000, 96.000, 64.001
661,661.000, 96.000, 65.000
662,662.000, 96.000, 66.001
663,663.000, 96.000, 66.001
664,664.000, 96.000, 68.000
665,665.000, 96.000, 68.000
666,666.000, 96.000, 68.000
667,667.000, 96.000, 68.000
668,668.000, 96.000, 67.001
669,669.000, 96.000, 66.001
670,670.000, 96.000, 66.001
671,671.000, 95.000, 66.001
672,672.000, 95.000, 63.001
673,673.000, 95.000, 63.001
674,674.000, 95.000, 63.001
675,675.000, 95.000, 64.001
676,676.000, 95.000, 64.001
677,677.000, 95.000, 65.000
678,678.000, 95.000, 68.000
679,679.000, 95.000, 68.000
680,680.000, 95.000, 68.000
681,681.000, 95.000, 64.001
682,682.000, 95.000, 64.001
683,683.000, 95.000, 61.000
684,684.000, 94.000, 60.001
685,685.000, 94.000, 59.001
686,686.000, 94.000, 58.000
687,687.000, 94.000, 56.001
688,688.000, 94.000, 56.001
689,689.000, 95.000, 56.001
690,690.000, 95.000, 55.000
691,691.000, 95.000, 55.000
692,692.000, 96.000, 56.001
693,693.000, 96.000, 56.001
694,694.000, 96.000, 56.001
695,695.000, 96.000, 57.001
696,696.000, 96.000, 57.001
697,697.000, 96.000, 57.001
698,698.000, 96.000, 58.000
699,699.000, 96.000, 58.000
700,700.000, 96.000, 58.000
701,701.000, 96.000, 58.000
702,702.000, 96.000, 58.000
703,703.000, 96.000, 58.000
704,704.000, 96.000, 59.001
705,705.000, 96.000, 59.001
706,706.000, 96.000, 60.001
707,707.000, 95.000, 60.001
708,708.000, 95.000, 60.001
709,709.000, 95.000, 60.001
710,710.000, 95.000, 61.000
711,711.000, 95.000, 61.000
712,712.000, 95.000, 61.000
713,713.000, 95.000, 61.000
714,714.000, 95.000, 61.000
715,715.000, 95.000, 61.000
716,716.000, 95.000, 61.000
717,717.000, 95.000, 61.000
718,718.000, 95.000, 61.000
719,719.000, 95.000, 61.000
720,720.000, 95.000, 61.000
721,721.000, 95.000, 61.000
722,722.000, 95.000, 61.000
723,723.000, 95.000, 61.000
724,724.000, 95.000, 61.000
725,725.000, 95.000, 61.000
726,726.000, 95.000, 61.000
727,727.000, 95.000, 62.000
728,728.000, 95.000, 62.000
729,729.000, 95.000, 62.000
730,730.000, 95.000, 63.001
731,731.000, 95.000, 63.001
732,732.000, 95.000, 65.000
733,733.000, 94.000, 69.000
734,734.000, 94.000, 69.000
735,735.000, 94.000, 69.000
736,736.000, 94.000, 70.001
737,737.000, 94.000, 68.000
738,738.000, 94.000, 66.001
739,739.000, 94.000, 64.001
740,740.000, 94.000, 63.001
741,741.000, 94.000, 63.001
742,742.000, 95.000, 63.001
743,743.000, 95.000, 65.000
744,744.000, 95.000, 63.001
745,745.000, 95.000, 65.000
746,746.000, 95.000, 63.001
747,747.000, 95.000, 61.000
748,748.000, 94.000, 60.001
749,749.000, 94.000, 59.001
750,750.000, 94.000, 58.000
751,751.000, 94.000, 57.001
752,752.000, 94.000, 57.001
753,753.000, 95.000, 56.001
754,754.000, 95.000, 58.000
755,755.000, 95.000, 57.001
756,756.000, 95.000, 57.001
757,757.000, 95.000, 62.000
758,758.000, 95.000, 64.001
759,759.000, 95.000, 62.000
760,760.000, 95.000, 60.001
761,761.000, 95.000, 59.001
762,762.000, 95.000, 59.001
763,763.000, 95.000, 58.000
764,764.000, 95.000, 57.001
765,765.000, 95.000, 56.001
766,766.000, 95.000, 56.001
767,767.000, 95.000, 56.001
768,768.000, 95.000, 57.001
769,769.000, 95.000, 58.000
770,770.000, 95.000, 58.000
771,771.000, 96.000, 58.000
772,772.000, 96.000, 59.001
773,773.000, 97.000, 60.001
774,774.000, 97.000, 60.001
775,775.000, 97.000, 61.000
776,776.000, 97.000, 62.000
777,777.000, 98.000, 62.000
778,778.000, 98.000, 62.000
779,779.000, 98.000, 62.000
780,780.000, 98.000, 62.000
781,781.000, 98.000, 62.000
782,782.000, 97.000, 62.000
783,783.000, 97.000, 61.000
784,784.000, 97.000, 61.000
785,785.000, 97.000, 61.000
786,786.000, 96.000, 62.000
787,787.000, 97.000, 61.000
788,788.000, 97.000, 62.000
789,789.000, 97.000, 62.000
790,790.000, 97.000, 63.001
791,791.000, 96.000, 63.001
792,792.000, 96.000, 63.001
793,793.000, 96.000, 62.000
794,794.000, 96.000, 62.000
795,795.000, 96.000, 62.000
796,796.000, 96.000, 62.000
797,797.000, 96.000, 62.000
798,798.000, 96.000, 62.000
799,799.000, 96.000, 62.000
800,800.000, 96.000, 62.000
801,801.000, 96.000, 62.000
802,802.000, 96.000, 62.000
803,803.000, 97.000, 62.000
804,804.000, 97.000, 62.000
805,805.000, 97.000, 61.000
806,806.000, 96.000, 61.000
807,807.000, 96.000, 61.000
808,808.000, 96.000, 61.000
809,809.000, 96.000, 61.000
810,810.000, 96.000, 61.000
811,811.000, 96.000, 61.000
812,812.000, 96.000, 61.000
813,813.000, 96.000, 60.001
814,814.000, 96.000, 60.001
815,815.000, 96.000, 60.001
816,816.000, 96.000, 60.001
817,817.000, 96.000, 60.001
818,818.000, 96.000, 60.001
819,819.000, 96.000, 60.001
820,820.000, 96.000, 60.001
821,821.000, 96.000, 60.001
822,822.000, 96.000, 59.001
823,823.000, 96.000, 59.001
824,824.000, 96.000, 59.001
825,825.000, 96.000, 59.001
826,826.000, 96.000, 59.001
827,827.000, 96.000, 59.001
828,828.000, 96.000, 59.001
829,829.000, 96.000, 59.001
830,830.000, 96.000, 59.001
831,831.000, 96.000, 59.001
832,832.000, 96.000, 59.001
833,833.000, 95.000, 62.000
834,834.000, 95.000, 63.001
835,835.000, 95.000, 61.000
836,836.000, 94.000, 63.001
837,837.000, 94.000, 64.001
838,838.000, 94.000, 64.001
839,839.000, 94.000, 63.001
840,840.000, 94.000, 62.000
841,841.000, 94.000, 61.000
842,842.000, 94.000, 61.000
843,843.000, 93.000, 61.000
844,844.000, 94.000, 60.001
845,845.000, 95.000, 60.001
846,846.000, 95.000, 61.000
847,847.000, 95.000, 61.000
848,848.000, 96.000, 61.000
849,849.000, 96.000, 61.000
850,850.000, 96.000, 62.000
851,851.000, 96.000, 65.000
852,852.000, 96.000, 69.000
853,853.000, 96.000, 69.000
854,854.000, 97.000, 69.000
855,855.000, 97.000, 70.001
856,856.000, 97.000, 68.000
857,857.000, 96.000, 64.001
858,858.000, 96.000, 63.001
859,859.000, 96.000, 65.000
860,860.000, 96.000, 65.000
861,861.000, 96.000, 66.001
862,862.000, 96.000, 66.001
863,863.000, 96.000, 66.001
864,864.000, 96.000, 66.001
865,865.000, 96.000, 66.001
866,866.000, 96.000, 66.001
867,867.000, 96.000, 66.001
868,868.000, 96.000, 66.001
869,869.000, 96.000, 65.000
870,870.000, 96.000, 65.000
871,871.000, 96.000, 64.001
872,872.000, 96.000, 64.001
873,873.000, 96.000, 63.001
874,874.000, 96.000, 63.001
875,875.000, 96.000, 63.001
876,876.000, 96.000, 64.001
877,877.000, 96.000, 66.001
878,878.000, 96.000, 66.001
879,879.000, 96.000, 67.001
880,880.000, 96.000, 66.001
881,881.000, 96.000, 66.001
882,882.000, 95.000, 65.000
