,Elapsed time(seconds),SpO2(%),hr (bpm)
106,106.000, 96.000, 53.000
107,107.000, 96.000, 53.000
108,108.000, 96.000, 53.000
109,109.000, 96.000, 53.000
110,110.000, 96.000, 54.001
111,111.000, 96.000, 53.000
112,112.000, 96.000, 53.000
113,113.000, 96.000, 53.000
114,114.000, 96.000, 53.000
115,115.000, 96.000, 53.000
116,116.000, 96.000, 52.000
117,117.000, 96.000, 52.000
118,118.000, 96.000, 51.001
119,119.000, 96.000, 51.001
120,120.000, 96.000, 53.000
121,121.000, 96.000, 52.000
122,122.000, 96.000, 52.000
123,123.000, 96.000, 52.000
124,124.000, 96.000, 53.000
125,125.000, 96.000, 53.000
126,126.000, 96.000, 53.000
127,127.000, 96.000, 53.000
128,128.000, 96.000, 53.000
129,129.000, 96.000, 54.001
130,130.000, 96.000, 53.000
131,131.000, 96.000, 53.000
132,132.000, 96.000, 52.000
133,133.000, 96.000, 52.000
134,134.000, 96.000, 53.000
135,135.000, 96.000, 52.000
136,136.000, 96.000, 52.000
137,137.000, 96.000, 52.000
138,138.000, 96.000, 53.000
139,139.000, 96.000, 53.000
140,140.000, 96.000, 53.000
141,141.000, 96.000, 53.000
142,142.000, 96.000, 54.001
143,143.000, 96.000, 54.001
144,144.000, 96.000, 54.001
145,145.000, 96.000, 54.001
146,146.000, 96.000, 55.001
147,147.000, 96.000, 55.001
148,148.000, 96.000, 55.001
149,149.000, 96.000, 55.001
150,150.000, 96.000, 56.000
151,151.000, 96.000, 56.000
152,152.000, 96.000, 56.000
153,153.000, 96.000, 56.000
154,154.000, 96.000, 57.000
155,155.000, 96.000, 57.000
156,156.000, 96.000, 56.000
157,157.000, 96.000, 56.000
158,158.000, 96.000, 57.000
159,159.000, 96.000, 57.000
160,160.000, 96.000, 57.000
161,161.000, 96.000, 56.000
162,162.000, 96.000, 56.000
163,163.000, 96.000, 57.000
164,164.000, 96.000, 57.000
165,165.000, 96.000, 56.000
166,166.000, 96.000, 56.000
167,167.000, 96.000, 57.000
168,168.000, 96.000, 56.000
169,169.000, 96.000, 56.000
170,170.000, 96.000, 56.000
171,171.000, 96.000, 55.001
172,172.000, 96.000, 56.000
173,173.000, 96.000, 55.001
174,174.000, 96.000, 55.001
175,175.000, 96.000, 55.001
176,176.000, 96.000, 55.001
177,177.000, 96.000, 55.001
178,178.000, 96.000, 55.001
179,179.000, 96.000, 55.001
180,180.000, 96.000, 55.001
181,181.000, 96.000, 55.001
182,182.000, 96.000, 55.001
183,183.000, 96.000, 54.001
184,184.000, 96.000, 54.001
185,185.000, 96.000, 54.001
186,186.000, 96.000, 54.001
187,187.000, 96.000, 54.001
188,188.000, 96.000, 56.000
189,189.000, 96.000, 56.000
190,190.000, 96.000, 56.000
191,191.000, 96.000, 56.000
192,192.000, 96.000, 56.000
193,193.000, 96.000, 57.000
194,194.000, 96.000, 57.000
195,195.000, 96.000, 57.000
196,196.000, 96.000, 57.000
197,197.000, 96.000, 58.001
198,198.000, 96.000, 56.000
199,199.000, 96.000, 56.000
200,200.000, 96.000, 56.000
201,201.000, 96.000, 58.001
202,202.000, 96.000, 57.000
203,203.000, 96.000, 57.000
204,204.000, 96.000, 56.000
205,205.000, 96.000, 57.000
206,206.000, 96.000, 57.000
207,207.000, 96.000, 57.000
208,208.000, 96.000, 56.000
209,209.000, 96.000, 56.000
210,210.000, 96.000, 56.000
211,211.000, 96.000, 56.000
212,212.000, 97.000, 56.000
213,213.000, 97.000, 56.000
214,214.000, 96.000, 56.000
215,215.000, 96.000, 57.000
216,216.000, 96.000, 57.000
217,217.000, 96.000, 57.000
218,218.000, 96.000, 57.000
219,219.000, 96.000, 59.001
220,220.000, 97.000, 59.001
221,221.000, 97.000, 59.001
222,222.000, 97.000, 59.001
223,223.000, 97.000, 60.000
224,224.000, 97.000, 60.000
225,225.000, 97.000, 60.000
226,226.000, 97.000, 60.000
227,227.000, 97.000, 61.000
228,228.000, 97.000, 60.000
229,229.000, 97.000, 60.000
230,230.000, 97.000, 60.000
231,231.000, 97.000, 60.000
232,232.000, 97.000, 60.000
233,233.000, 97.000, 60.000
234,234.000, 97.000, 60.000
235,235.000, 97.000, 60.000
236,236.000, 97.000, 60.000
237,237.000, 97.000, 59.001
238,238.000, 97.000, 59.001
239,239.000, 97.000, 59.001
240,240.000, 97.000, 60.000
241,241.000, 97.000, 59.001
242,242.000, 97.000, 59.001
243,243.000, 97.000, 59.001
244,244.000, 97.000, 59.001
245,245.000, 97.000, 58.001
246,246.000, 97.000, 58.001
247,247.000, 97.000, 58.001
248,248.000, 97.000, 59.001
249,249.000, 97.000, 58.001
250,250.000, 97.000, 57.000
251,251.000, 97.000, 56.000
252,252.000, 97.000, 55.001
253,253.000, 96.000, 55.001
254,254.000, 96.000, 55.001
255,255.000, 96.000, 54.001
256,256.000, 96.000, 54.001
257,257.000, 96.000, 53.000
258,258.000, 96.000, 54.001
259,259.000, 96.000, 54.001
260,260.000, 96.000, 53.000
261,261.000, 96.000, 53.000
262,262.000, 96.000, 53.000
263,263.000, 96.000, 55.001
264,264.000, 96.000, 54.001
265,265.000, 96.000, 54.001
266,266.000, 96.000, 54.001
267,267.000, 96.000, 55.001
268,268.000, 96.000, 54.001
269,269.000, 96.000, 54.001
270,270.000, 96.000, 55.001
271,271.000, 96.000, 55.001
272,272.000, 96.000, 54.001
273,273.000, 96.000, 54.001
274,274.000, 96.000, 54.001
275,275.000, 96.000, 54.001
276,276.000, 96.000, 54.001
277,277.000, 96.000, 54.001
278,278.000, 96.000, 54.001
279,279.000, 96.000, 53.000
280,280.000, 96.000, 54.001
281,281.000, 96.000, 53.000
282,282.000, 96.000, 52.000
283,283.000, 96.000, 52.000
284,284.000, 96.000, 52.000
285,285.000, 96.000, 53.000
286,286.000, 96.000, 53.000
287,287.000, 96.000, 52.000
288,288.000, 96.000, 52.000
289,289.000, 96.000, 52.000
290,290.000, 96.000, 52.000
291,291.000, 96.000, 51.001
292,292.000, 96.000, 51.001
293,293.000, 96.000, 51.001
294,294.000, 96.000, 51.001
295,295.000, 96.000, 51.001
296,296.000, 96.000, 52.000
297,297.000, 96.000, 52.000
298,298.000, 96.000, 52.000
299,299.000, 96.000, 51.001
300,300.000, 96.000, 51.001
301,301.000, 97.000, 67.000
302,302.000, 97.000, 67.000
303,303.000, 97.000, 67.000
304,304.000, 98.000, 67.000
305,305.000, 99.000, 67.000
306,306.000, 99.000, 67.000
307,307.000, 99.000, 69.000
308,308.000, 98.000, 72.000
309,309.000, 98.000, 72.000
310,310.000, 98.000, 76.000
311,311.000, 98.000, 78.999
312,312.000, 98.000, 81.000
313,313.000, 98.000, 85.000
314,314.000, 98.000, 87.999
315,315.000, 98.000, 87.999
316,316.000, 98.000, 90.000
317,317.000, 98.000, 90.000
318,318.000, 98.000, 90.000
319,319.000, 98.000, 86.000
320,320.000, 98.000, 81.000
321,321.000, 98.000, 76.000
322,322.000, 98.000, 71.000
323,323.000, 98.000, 68.000
324,324.000, 98.000, 66.001
325,325.000, 98.000, 64.000
326,326.000, 97.000, 64.000
327,327.000, 97.000, 64.000
328,328.000, 97.000, 64.000
329,329.000, 97.000, 65.000
330,330.000, 97.000, 65.000
331,331.000, 97.000, 65.000
332,332.000, 97.000, 68.000
333,333.000, 96.000, 68.000
334,334.000, 96.000, 70.001
335,335.000, 96.000, 70.001
336,336.000, 96.000, 69.000
337,337.000, 96.000, 66.001
338,338.000, 96.000, 63.000
339,339.000, 96.000, 63.000
340,340.000, 96.000, 61.000
341,341.000, 96.000, 61.000
342,342.000, 96.000, 61.000
343,343.000, 96.000, 60.000
344,344.000, 96.000, 60.000
345,345.000, 96.000, 59.001
346,346.000, 96.000, 59.001
347,347.000, 96.000, 58.001
348,348.000, 96.000, 58.001
349,349.000, 97.000, 58.001
350,350.000, 97.000, 58.001
351,351.000, 97.000, 58.001
352,352.000, 97.000, 59.001
353,353.000, 97.000, 58.001
354,354.000, 97.000, 58.001
355,355.000, 97.000, 59.001
356,356.000, 97.000, 61.000
357,357.000, 97.000, 61.000
358,358.000, 97.000, 63.000
359,359.000, 97.000, 63.000
360,360.000, 97.000, 64.000
361,361.000, 97.000, 64.000
362,362.000, 97.000, 63.000
363,363.000, 97.000, 63.000
364,364.000, 97.000, 64.000
365,365.000, 97.000, 64.000
366,366.000, 97.000, 65.000
367,367.000, 97.000, 66.001
368,368.000, 97.000, 66.001
369,369.000, 97.000, 66.001
370,370.000, 97.000, 66.001
371,371.000, 97.000, 66.001
372,372.000, 97.000, 66.001
373,373.000, 97.000, 66.001
374,374.000, 97.000, 66.001
375,375.000, 97.000, 67.000
376,376.000, 97.000, 67.000
377,377.000, 97.000, 67.000
378,378.000, 97.000, 68.000
379,379.000, 97.000, 69.000
380,380.000, 96.000, 69.000
381,381.000, 96.000, 70.001
382,382.000, 96.000, 71.000
383,383.000, 97.000, 71.000
384,384.000, 97.000, 71.000
385,385.000, 97.000, 74.001
386,386.000, 97.000, 74.001
387,387.000, 97.000, 74.001
388,388.000, 97.000, 74.001
389,389.000, 97.000, 74.001
390,390.000, 97.000, 74.001
391,391.000, 97.000, 74.001
392,392.000, 97.000, 75.000
393,393.000, 97.000, 75.000
394,394.000, 97.000, 75.000
395,395.000, 97.000, 77.001
396,396.000, 97.000, 77.001
397,397.000, 97.000, 76.000
398,398.000, 97.000, 75.000
399,399.000, 97.000, 75.000
400,400.000, 97.000, 75.000
401,401.000, 97.000, 73.001
402,402.000, 97.000, 72.000
403,403.000, 97.000, 71.000
404,404.000, 97.000, 70.001
405,405.000, 97.000, 70.001
406,406.000, 97.000, 69.000
407,407.000, 96.000, 68.000
408,408.000, 96.000, 68.000
409,409.000, 96.000, 68.000
410,410.000, 96.000, 68.000
411,411.000, 96.000, 67.000
412,412.000, 96.000, 67.000
413,413.000, 96.000, 67.000
414,414.000, 96.000, 67.000
415,415.000, 96.000, 67.000
416,416.000, 96.000, 67.000
417,417.000, 96.000, 66.001
418,418.000, 97.000, 66.001
419,419.000, 97.000, 66.001
420,420.000, 97.000, 67.000
421,421.000, 97.000, 68.000
422,422.000, 97.000, 68.000
423,423.000, 97.000, 68.000
424,424.000, 97.000, 68.000
425,425.000, 97.000, 71.000
426,426.000, 97.000, 75.000
427,427.000, 97.000, 77.001
428,428.000, 97.000, 77.001
429,429.000, 97.000, 77.001
430,430.000, 97.000, 77.001
431,431.000, 97.000, 77.001
432,432.000, 97.000, 77.001
433,433.000, 97.000, 79.999
434,434.000, 97.000, 79.999
435,435.000, 97.000, 78.999
436,436.000, 97.000, 78.000
437,437.000, 96.000, 74.001
438,438.000, 96.000, 73.001
439,439.000, 96.000, 71.000
440,440.000, 96.000, 71.000
441,441.000, 96.000, 71.000
442,442.000, 96.000, 70.001
443,443.000, 96.000, 69.000
444,444.000, 96.000, 69.000
445,445.000, 96.000, 68.000
446,446.000, 96.000, 68.000
447,447.000, 96.000, 68.000
448,448.000, 96.000, 68.000
449,449.000, 96.000, 68.000
450,450.000, 96.000, 68.000
451,451.000, 96.000, 69.000
452,452.000, 96.000, 69.000
453,453.000, 96.000, 69.000
454,454.000, 96.000, 69.000
455,455.000, 96.000, 69.000
456,456.000, 96.000, 71.000
457,457.000, 96.000, 72.000
458,458.000, 96.000, 74.001
459,459.000, 96.000, 74.001
460,460.000, 96.000, 74.001
461,461.000, 96.000, 75.000
462,462.000, 96.000, 75.000
463,463.000, 96.000, 76.000
464,464.000, 96.000, 76.000
465,465.000, 96.000, 76.000
466,466.000, 96.000, 75.000
467,467.000, 96.000, 75.000
468,468.000, 96.000, 75.000
469,469.000, 96.000, 74.001
470,470.000, 96.000, 73.001
471,471.000, 96.000, 73.001
472,472.000, 96.000, 72.000
473,473.000, 96.000, 72.000
474,474.000, 96.000, 72.000
475,475.000, 96.000, 72.000
476,476.000, 96.000, 73.001
477,477.000, 96.000, 72.000
478,478.000, 96.000, 71.000
479,479.000, 96.000, 71.000
480,480.000, 96.000, 72.000
481,481.000, 96.000, 72.000
482,482.000, 96.000, 72.000
483,483.000, 96.000, 72.000
484,484.000, 96.000, 72.000
485,485.000, 96.000, 72.000
486,486.000, 96.000, 73.001
487,487.000, 96.000, 73.001
488,488.000, 96.000, 73.001
489,489.000, 96.000, 74.001
490,490.000, 96.000, 75.000
491,491.000, 96.000, 75.000
492,492.000, 96.000, 78.000
493,493.000, 96.000, 78.000
494,494.000, 96.000, 82.000
495,495.000, 96.000, 81.000
496,496.000, 96.000, 81.000
497,497.000, 96.000, 81.000
498,498.000, 96.000, 79.999
499,499.000, 96.000, 79.999
500,500.000, 96.000, 79.999
501,501.000, 96.000, 81.000
502,502.000, 96.000, 82.000
503,503.000, 96.000, 82.999
504,504.000, 96.000, 82.000
505,505.000, 96.000, 81.000
506,506.000, 96.000, 82.000
507,507.000, 96.000, 79.999
508,508.000, 96.000, 81.000
509,509.000, 96.000, 81.000
510,510.000, 96.000, 81.000
511,511.000, 96.000, 82.000
512,512.000, 96.000, 85.000
513,513.000, 96.000, 85.000
514,514.000, 96.000, 85.000
515,515.000, 96.000, 85.000
516,516.000, 96.000, 86.999
517,517.000, 96.000, 86.999
518,518.000, 96.000, 89.000
519,519.000, 96.000, 89.000
520,520.000, 96.000, 90.000
521,521.000, 96.000, 90.000
522,522.000, 96.000, 90.000
523,523.000, 96.000, 90.999
524,524.000, 96.000, 90.999
525,525.000, 96.000, 90.999
526,526.000, 96.000, 90.999
527,527.000, 96.000, 90.999
528,528.000, 96.000, 90.999
529,529.000, 96.000, 90.999
530,530.000, 96.000, 90.999
531,531.000, 96.000, 90.999
532,532.000, 96.000, 90.999
533,533.000, 96.000, 90.999
534,534.000, 96.000, 90.999
535,535.000, 96.000, 90.999
536,536.000, 96.000, 90.999
537,537.000, 96.000, 90.999
538,538.000, 96.000, 90.999
539,539.000, 96.000, 90.999
540,540.000, 96.000, 90.999
541,541.000, 96.000, 90.999
542,542.000, 96.000, 90.999
543,543.000, 96.000, 90.999
544,544.000, 96.000, 90.999
545,545.000, 96.000, 90.999
546,546.000, 96.000, 90.999
547,547.000, 96.000, 90.999
548,548.000, 96.000, 90.999
549,549.000, 96.000, 90.999
550,550.000, 96.000, 90.999
551,551.000, 96.000, 90.999
552,552.000, 96.000, 90.999
553,553.000, 96.000, 90.999
554,554.000, 96.000, 91.999
555,555.000, 96.000, 91.999
556,556.000, 96.000, 95.999
557,557.000, 96.000, 98.999
558,558.000, 96.000, 98.999
559,559.000, 96.000,102.000
560,560.000, 96.000,102.999
561,561.000, 96.000,103.999
562,562.000, 96.000,103.999
563,563.000, 96.000,103.999
564,564.000, 96.000,103.999
565,565.000, 96.000,103.999
566,566.000, 96.000,102.000
567,567.000, 96.000,102.000
568,568.000, 96.000,102.000
569,569.000, 96.000,102.000
570,570.000, 96.000,103.999
571,571.000, 96.000,103.999
572,572.000, 96.000,105.000
573,573.000, 96.000,105.000
574,574.000, 96.000,105.000
575,575.000, 96.000,105.000
576,576.000, 96.000,105.000
577,577.000, 96.000,105.000
578,578.000, 96.000,105.000
579,579.000, 96.000,105.000
580,580.000, 96.000,105.000
581,581.000, 96.000,105.000
582,582.000, 96.000,105.000
583,583.000, 96.000,105.000
584,584.000, 96.000,105.000
585,585.000, 96.000,105.000
586,586.000, 96.000,105.000
587,587.000, 96.000,105.000
588,588.000, 96.000,105.000
589,589.000, 96.000,105.000
590,590.000, 96.000,105.000
591,591.000, 96.000,105.000
592,592.000, 96.000,105.000
593,593.000, 96.000,105.000
594,594.000, 96.000,105.000
595,595.000, 96.000,105.000
596,596.000, 96.000,105.000
597,597.000, 96.000,106.000
598,598.000, 96.000,106.000
599,599.000, 96.000,106.000
600,600.000, 96.000,106.000
601,601.000, 96.000,106.999
602,602.000, 96.000,106.999
603,603.000, 96.000,102.999
604,604.000, 96.000,106.999
605,605.000, 96.000,106.999
606,606.000, 96.000,106.999
607,607.000, 96.000,106.999
608,608.000, 96.000,106.999
609,609.000, 96.000,106.999
610,610.000, 96.000,106.000
611,611.000, 96.000,106.000
612,612.000, 96.000,106.000
613,613.000, 96.000,105.000
614,614.000, 96.000,105.000
615,615.000, 96.000,105.000
616,616.000, 96.000,105.000
617,617.000, 96.000,103.999
618,618.000, 96.000,103.999
619,619.000, 96.000,103.999
620,620.000, 96.000,103.999
621,621.000, 96.000, 99.999
622,622.000, 96.000, 99.999
623,623.000, 96.000, 99.999
624,624.000, 96.000, 98.000
625,625.000, 96.000, 98.000
626,626.000, 96.000, 95.999
627,627.000, 97.000, 94.999
628,628.000, 97.000, 94.999
629,629.000, 99.000, 76.000
630,630.000, 99.000, 75.000
631,631.000, 99.000, 74.001
632,632.000, 99.000, 73.001
633,633.000, 98.000, 72.000
634,634.000, 98.000, 74.001
635,635.000, 98.000, 74.001
636,636.000, 98.000, 77.001
637,637.000, 98.000, 77.001
638,638.000, 98.000, 76.000
639,639.000, 98.000, 74.001
640,640.000, 98.000, 72.000
641,641.000, 98.000, 70.001
642,642.000, 98.000, 70.001
643,643.000, 98.000, 70.001
644,644.000, 98.000, 68.000
645,645.000, 98.000, 66.001
646,646.000, 98.000, 63.000
647,647.000, 98.000, 61.000
648,648.000, 98.000, 59.001
649,649.000, 98.000, 58.001
650,650.000, 98.000, 56.000
651,651.000, 98.000, 55.001
652,652.000, 98.000, 55.001
653,653.000, 97.000, 54.001
654,654.000, 97.000, 54.001
655,655.000, 97.000, 53.000
656,656.000, 97.000, 53.000
657,657.000, 97.000, 53.000
658,658.000, 97.000, 52.000
659,659.000, 97.000, 52.000
660,660.000, 97.000, 53.000
661,661.000, 97.000, 53.000
662,662.000, 97.000, 53.000
663,663.000, 97.000, 54.001
664,664.000, 97.000, 54.001
665,665.000, 97.000, 54.001
666,666.000, 97.000, 55.001
667,667.000, 97.000, 55.001
668,668.000, 97.000, 55.001
669,669.000, 97.000, 54.001
670,670.000, 97.000, 54.001
671,671.000, 97.000, 54.001
672,672.000, 97.000, 54.001
673,673.000, 97.000, 54.001
674,674.000, 97.000, 55.001
675,675.000, 97.000, 55.001
676,676.000, 97.000, 54.001
677,677.000, 97.000, 55.001
678,678.000, 97.000, 55.001
679,679.000, 97.000, 54.001
680,680.000, 97.000, 54.001
681,681.000, 97.000, 54.001
682,682.000, 97.000, 53.000
683,683.000, 97.000, 53.000
684,684.000, 97.000, 53.000
685,685.000, 97.000, 53.000
686,686.000, 97.000, 53.000
687,687.000, 97.000, 53.000
688,688.000, 97.000, 53.000
689,689.000, 97.000, 53.000
690,690.000, 97.000, 54.001
691,691.000, 97.000, 54.001
692,692.000, 97.000, 54.001
693,693.000, 97.000, 54.001
694,694.000, 97.000, 54.001
695,695.000, 97.000, 54.001
696,696.000, 97.000, 54.001
697,697.000, 97.000, 54.001
698,698.000, 97.000, 54.001
699,699.000, 97.000, 54.001
700,700.000, 97.000, 53.000
701,701.000, 97.000, 53.000
702,702.000, 97.000, 53.000
703,703.000, 97.000, 53.000
704,704.000, 97.000, 53.000
705,705.000, 97.000, 54.001
706,706.000, 97.000, 54.001
707,707.000, 97.000, 54.001
708,708.000, 97.000, 54.001
709,709.000, 97.000, 54.001
710,710.000, 97.000, 54.001
711,711.000, 97.000, 53.000
712,712.000, 97.000, 53.000
713,713.000, 97.000, 53.000
714,714.000, 97.000, 53.000
715,715.000, 97.000, 53.000
716,716.000, 97.000, 53.000
717,717.000, 97.000, 53.000
718,718.000, 97.000, 53.000
719,719.000, 97.000, 53.000
720,720.000, 97.000, 53.000
721,721.000, 97.000, 53.000
722,722.000, 97.000, 53.000
723,723.000, 97.000, 53.000
724,724.000, 96.000, 53.000
725,725.000, 96.000, 53.000
726,726.000, 96.000, 53.000
727,727.000, 96.000, 53.000
728,728.000, 96.000, 53.000
729,729.000, 96.000, 54.001
730,730.000, 96.000, 54.001
731,731.000, 96.000, 54.001
732,732.000, 96.000, 54.001
733,733.000, 96.000, 54.001
734,734.000, 96.000, 55.001
735,735.000, 96.000, 55.001
736,736.000, 96.000, 56.000
737,737.000, 96.000, 57.000
738,738.000, 96.000, 57.000
739,739.000, 96.000, 57.000
740,740.000, 96.000, 58.001
741,741.000, 97.000, 57.000
742,742.000, 97.000, 57.000
743,743.000, 97.000, 56.000
744,744.000, 97.000, 56.000
745,745.000, 97.000, 55.001
746,746.000, 96.000, 54.001
747,747.000, 96.000, 53.000
748,748.000, 97.000, 53.000
749,749.000, 97.000, 54.001
750,750.000, 97.000, 53.000
751,751.000, 97.000, 52.000
752,752.000, 97.000, 51.001
753,753.000, 97.000, 51.001
754,754.000, 97.000, 52.000
755,755.000, 97.000, 52.000
756,756.000, 97.000, 51.001
757,757.000, 97.000, 51.001
758,758.000, 97.000, 52.000
759,759.000, 97.000, 51.001
760,760.000, 97.000, 51.001
761,761.000, 97.000, 51.001
762,762.000, 96.000, 51.001
763,763.000, 96.000, 52.000
764,764.000, 96.000, 51.001
765,765.000, 96.000, 51.001
766,766.000, 96.000, 51.001
767,767.000, 96.000, 51.001
768,768.000, 96.000, 52.000
769,769.000, 96.000, 52.000
770,770.000, 96.000, 52.000
771,771.000, 96.000, 53.000
772,772.000, 96.000, 53.000
773,773.000, 96.000, 52.000
774,774.000, 96.000, 52.000
775,775.000, 96.000, 52.000
776,776.000, 96.000, 53.000
777,777.000, 96.000, 53.000
778,778.000, 96.000, 53.000
779,779.000, 96.000, 53.000
780,780.000, 96.000, 54.001
781,781.000, 96.000, 54.001
782,782.000, 96.000, 53.000
783,783.000, 96.000, 55.001
784,784.000, 96.000, 55.001
785,785.000, 96.000, 56.000
786,786.000, 96.000, 57.000
787,787.000, 96.000, 58.001
788,788.000, 96.000, 58.001
789,789.000, 96.000, 58.001
790,790.000, 96.000, 58.001
791,791.000, 96.000, 57.000
792,792.000, 96.000, 55.001
793,793.000, 96.000, 54.001
794,794.000, 97.000, 54.001
795,795.000, 97.000, 55.001
796,796.000, 97.000, 55.001
797,797.000, 97.000, 54.001
798,798.000, 97.000, 54.001
799,799.000, 97.000, 56.000
800,800.000, 97.000, 56.000
801,801.000, 97.000, 54.001
802,802.000, 97.000, 54.001
803,803.000, 97.000, 54.001
804,804.000, 97.000, 54.001
805,805.000, 97.000, 54.001
806,806.000, 97.000, 53.000
807,807.000, 97.000, 52.000
808,808.000, 97.000, 54.001
809,809.000, 97.000, 53.000
810,810.000, 97.000, 53.000
811,811.000, 97.000, 53.000
812,812.000, 97.000, 53.000
813,813.000, 97.000, 53.000
814,814.000, 97.000, 53.000
815,815.000, 97.000, 53.000
816,816.000, 97.000, 53.000
817,817.000, 97.000, 54.001
818,818.000, 97.000, 54.001
819,819.000, 97.000, 53.000
820,820.000, 97.000, 53.000
821,821.000, 97.000, 53.000
822,822.000, 97.000, 53.000
823,823.000, 97.000, 53.000
824,824.000, 96.000, 53.000
825,825.000, 96.000, 52.000
826,826.000, 96.000, 52.000
827,827.000, 96.000, 52.000
828,828.000, 96.000, 52.000
829,829.000, 96.000, 52.000
830,830.000, 96.000, 52.000
831,831.000, 96.000, 52.000
832,832.000, 96.000, 52.000
833,833.000, 96.000, 52.000
834,834.000, 96.000, 52.000
835,835.000, 96.000, 52.000
836,836.000, 96.000, 52.000
837,837.000, 96.000, 52.000
838,838.000, 96.000, 52.000
839,839.000, 96.000, 52.000
840,840.000, 96.000, 52.000
841,841.000, 96.000, 52.000
842,842.000, 96.000, 53.000
843,843.000, 96.000, 53.000
844,844.000, 96.000, 53.000
845,845.000, 96.000, 53.000
846,846.000, 96.000, 54.001
847,847.000, 96.000, 54.001
848,848.000, 96.000, 53.000
849,849.000, 96.000, 53.000
850,850.000, 96.000, 54.001
851,851.000, 96.000, 54.001
852,852.000, 96.000, 53.000
853,853.000, 96.000, 53.000
854,854.000, 96.000, 53.000
855,855.000, 96.000, 54.001
856,856.000, 96.000, 53.000
857,857.000, 96.000, 53.000
858,858.000, 96.000, 54.001
859,859.000, 96.000, 55.001
860,860.000, 96.000, 54.001
861,861.000, 96.000, 54.001
862,862.000, 96.000, 54.001
863,863.000, 96.000, 54.001
864,864.000, 96.000, 54.001
865,865.000, 96.000, 54.001
866,866.000, 96.000, 54.001
867,867.000, 96.000, 54.001
868,868.000, 97.000, 54.001
869,869.000, 97.000, 53.000
870,870.000, 97.000, 54.001
871,871.000, 97.000, 55.001
872,872.000, 97.000, 54.001
873,873.000, 97.000, 55.001
874,874.000, 97.000, 56.000
