,Elapsed time(seconds),SpO2(%),hr (bpm)
221,221.000, 98.000, 88.001
222,222.000, 98.000, 89.000
223,223.000, 98.000, 89.000
224,224.000, 98.000, 89.000
225,225.000, 98.000, 89.000
226,226.000, 98.000, 88.001
227,227.000, 98.000, 86.000
228,228.000, 98.000, 85.001
229,229.000, 98.000, 85.001
230,230.000, 98.000, 84.000
231,231.000, 98.000, 89.000
232,232.000, 98.000, 89.000
233,233.000, 97.000, 92.000
234,234.000, 97.000, 91.000
235,235.000, 97.000, 90.001
236,236.000, 97.000, 88.001
237,237.000, 97.000, 87.000
238,238.000, 97.000, 85.001
239,239.000, 97.000, 85.001
240,240.000, 97.000, 86.000
241,241.000, 97.000, 86.000
242,242.000, 97.000, 86.000
243,243.000, 97.000, 84.000
244,244.000, 97.000, 82.000
245,245.000, 97.000, 81.000
246,246.000, 97.000, 80.000
247,247.000, 97.000, 80.000
248,248.000, 97.000, 82.000
249,249.000, 97.000, 84.000
250,250.000, 97.000, 85.001
251,251.000, 97.000, 86.000
252,252.000, 97.000, 83.001
253,253.000, 97.000, 83.001
254,254.000, 97.000, 82.000
255,255.000, 97.000, 81.000
256,256.000, 97.000, 81.000
257,257.000, 97.000, 81.000
258,258.000, 97.000, 82.000
259,259.000, 97.000, 82.000
260,260.000, 97.000, 82.000
261,261.000, 97.000, 83.001
262,262.000, 97.000, 84.000
263,263.000, 97.000, 84.000
264,264.000, 97.000, 84.000
265,265.000, 97.000, 84.000
266,266.000, 97.000, 85.001
267,267.000, 97.000, 85.001
268,268.000, 97.000, 85.001
269,269.000, 97.000, 85.001
270,270.000, 97.000, 85.001
271,271.000, 97.000, 85.001
272,272.000, 97.000, 85.001
273,273.000, 97.000, 86.000
274,274.000, 97.000, 86.000
275,275.000, 97.000, 85.001
276,276.000, 97.000, 85.001
277,277.000, 97.000, 84.000
278,278.000, 97.000, 83.001
279,279.000, 97.000, 83.001
280,280.000, 97.000, 83.001
281,281.000, 97.000, 85.001
282,282.000, 97.000, 85.001
283,283.000, 97.000, 86.000
284,284.000, 97.000, 84.000
285,285.000, 97.000, 84.000
286,286.000, 97.000, 83.001
287,287.000, 97.000, 83.001
288,288.000, 97.000, 83.001
289,289.000, 97.000, 84.000
290,290.000, 97.000, 84.000
291,291.000, 97.000, 85.001
292,292.000, 97.000, 84.000
293,293.000, 97.000, 83.001
294,294.000, 97.000, 83.001
295,295.000, 97.000, 83.001
296,296.000, 97.000, 85.001
297,297.000, 97.000, 85.001
298,298.000, 97.000, 86.000
299,299.000, 97.000, 85.001
300,300.000, 97.000, 84.000
301,301.000, 97.000, 85.001
302,302.000, 97.000, 86.000
303,303.000, 97.000, 86.000
304,304.000, 97.000, 86.000
305,305.000, 97.000, 86.000
306,306.000, 97.000, 85.001
307,307.000, 97.000, 84.000
308,308.000, 97.000, 84.000
309,309.000, 97.000, 84.000
310,310.000, 97.000, 85.001
311,311.000, 97.000, 86.000
312,312.000, 97.000, 86.000
313,313.000, 97.000, 85.001
314,314.000, 97.000, 85.001
315,315.000, 97.000, 84.000
316,316.000, 97.000, 83.001
317,317.000, 97.000, 83.001
318,318.000, 97.000, 83.001
319,319.000, 97.000, 83.001
320,320.000, 97.000, 84.000
321,321.000, 97.000, 84.000
322,322.000, 97.000, 83.001
323,323.000, 97.000, 83.001
324,324.000, 97.000, 83.001
325,325.000, 97.000, 82.000
326,326.000, 97.000, 81.000
327,327.000, 97.000, 81.000
328,328.000, 97.000, 81.000
329,329.000, 97.000, 81.000
330,330.000, 97.000, 81.000
331,331.000, 97.000, 80.000
332,332.000, 97.000, 80.000
333,333.000, 97.000, 80.000
334,334.000, 97.000, 79.000
335,335.000, 97.000, 79.000
336,336.000, 97.000, 80.000
337,337.000, 97.000, 83.001
338,338.000, 97.000, 83.001
339,339.000, 97.000, 83.001
340,340.000, 97.000, 86.000
341,341.000, 97.000, 86.000
342,342.000, 97.000, 89.000
343,343.000, 97.000, 89.000
344,344.000, 98.000, 93.001
345,345.000, 98.000, 97.000
346,346.000, 98.000,101.000
347,347.000, 97.000,103.999
348,348.000, 98.000,105.000
349,349.000, 98.000,107.000
350,350.000, 98.000,110.000
351,351.000, 98.000,110.000
352,352.000, 98.000,110.999
353,353.000, 99.000,110.000
354,354.000, 98.000,105.000
355,355.000, 98.000, 98.001
356,356.000, 98.000, 98.001
357,357.000, 98.000, 98.001
358,358.000, 98.000, 98.001
359,359.000, 98.000, 98.001
360,360.000, 98.000, 98.001
361,361.000, 98.000, 98.001
362,362.000, 98.000, 98.001
363,363.000, 98.000, 98.001
364,364.000, 98.000, 98.001
365,365.000, 98.000, 98.001
366,366.000, 98.000, 98.001
367,367.000, 98.000, 97.000
368,368.000, 98.000, 95.001
369,369.000, 98.000, 95.001
370,370.000, 98.000, 96.000
371,371.000, 98.000, 99.000
372,372.000, 98.000,103.999
373,373.000, 98.000,108.000
374,374.000, 98.000,105.999
375,375.000, 98.000,101.000
376,376.000, 98.000, 99.000
377,377.000, 98.000, 99.000
378,378.000, 98.000, 98.001
379,379.000, 98.000, 98.001
380,380.000, 98.000,101.000
381,381.000, 98.000,103.000
382,382.000, 98.000,105.000
383,383.000, 99.000,105.000
384,384.000, 98.000,107.000
385,385.000, 98.000,108.000
386,386.000, 99.000,108.000
387,387.000, 98.000,109.000
388,388.000, 98.000,109.000
389,389.000, 98.000,107.000
390,390.000, 98.000,103.000
391,391.000, 97.000,102.000
392,392.000, 97.000,102.000
393,393.000, 97.000,103.000
394,394.000, 97.000,103.000
395,395.000, 96.000,103.000
396,396.000, 96.000,103.000
397,397.000, 97.000,101.000
398,398.000, 97.000,101.000
399,399.000, 97.000,100.001
400,400.000, 97.000,100.001
401,401.000, 97.000,100.001
402,402.000, 97.000,100.001
403,403.000, 98.000,103.999
404,404.000, 97.000,107.000
405,405.000, 97.000,110.000
406,406.000, 98.000,110.000
407,407.000, 98.000,109.000
408,408.000, 98.000,109.000
409,409.000, 98.000,108.000
410,410.000, 97.000,109.000
411,411.000, 97.000,108.000
412,412.000, 97.000,108.000
413,413.000, 97.000,108.000
414,414.000, 94.000,108.000
415,415.000, 94.000,108.000
416,416.000, 94.000,105.000
417,417.000, 98.000,110.000
418,418.000, 97.000,107.000
419,419.000, 97.000,110.000
420,420.000, 97.000,110.000
421,421.000, 97.000,110.000
422,422.000, 97.000,110.000
423,423.000, 97.000,112.999
424,424.000, 97.000,112.999
425,425.000, 97.000,112.999
426,426.000, 97.000,110.999
427,427.000, 97.000,114.000
428,428.000, 97.000,114.000
429,429.000, 97.000,114.000
430,430.000, 97.000,114.000
431,431.000, 97.000,114.000
432,432.000, 97.000,114.000
433,433.000, 97.000,114.000
434,434.000, 97.000,114.000
435,435.000, 97.000,114.000
436,436.000, 97.000,114.000
437,437.000, 97.000,114.000
438,438.000, 97.000,114.000
439,439.000, 97.000,115.000
440,440.000, 97.000,115.000
441,441.000, 97.000,115.000
442,442.000, 97.000,115.000
443,443.000, 98.000,115.000
444,444.000, 98.000,115.000
445,445.000, 98.000,112.000
446,446.000, 99.000,108.000
447,447.000, 99.000,105.000
448,448.000, 99.000,102.000
449,449.000, 99.000,103.999
450,450.000, 99.000,107.000
451,451.000, 99.000,108.000
452,452.000, 99.000,110.000
453,453.000, 99.000,110.000
454,454.000, 99.000,109.000
455,455.000, 99.000,108.000
456,456.000, 99.000,105.000
457,457.000, 99.000,103.999
458,458.000, 99.000,103.999
459,459.000, 98.000,105.000
460,460.000, 98.000,105.000
461,461.000, 98.000,105.999
462,462.000, 98.000,105.999
463,463.000, 98.000,105.999
464,464.000, 98.000,105.999
465,465.000, 98.000,105.999
466,466.000, 98.000,105.999
467,467.000, 98.000,105.999
468,468.000, 98.000,105.999
469,469.000, 98.000,105.999
470,470.000, 98.000,105.999
471,471.000, 98.000,105.999
472,472.000, 98.000,105.000
473,473.000, 98.000,103.999
474,474.000, 98.000,103.000
475,475.000, 98.000,102.000
476,476.000, 98.000,103.999
477,477.000, 98.000,103.999
478,478.000, 98.000,103.999
479,479.000, 97.000,103.999
480,480.000, 97.000,102.000
481,481.000, 97.000, 98.001
482,482.000, 97.000, 98.001
483,483.000, 97.000, 98.001
484,484.000, 97.000, 98.001
485,485.000, 97.000, 98.001
486,486.000, 97.000, 98.001
487,487.000, 97.000, 98.001
488,488.000, 97.000, 96.000
489,489.000, 97.000, 96.000
490,490.000, 97.000, 96.000
491,491.000, 97.000, 96.000
492,492.000, 97.000, 96.000
493,493.000, 97.000, 96.000
494,494.000, 97.000, 96.000
495,495.000, 97.000, 96.000
496,496.000, 97.000, 96.000
497,497.000, 97.000, 96.000
498,498.000, 97.000, 96.000
499,499.000, 97.000, 96.000
500,500.000, 97.000, 91.000
501,501.000, 97.000, 92.000
502,502.000, 97.000, 92.000
503,503.000, 97.000, 92.000
504,504.000, 97.000, 93.001
505,505.000, 97.000, 93.001
506,506.000, 97.000, 93.001
507,507.000, 97.000, 94.000
508,508.000, 97.000, 94.000
509,509.000, 97.000, 94.000
510,510.000, 97.000, 94.000
511,511.000, 97.000, 94.000
512,512.000, 97.000, 94.000
513,513.000, 97.000, 94.000
514,514.000, 97.000, 94.000
515,515.000, 97.000, 98.001
516,516.000, 97.000, 98.001
517,517.000, 97.000, 98.001
518,518.000, 97.000, 98.001
519,519.000, 97.000, 98.001
520,520.000, 97.000, 98.001
521,521.000, 97.000, 99.000
522,522.000, 97.000, 99.000
523,523.000, 97.000,100.001
524,524.000, 97.000,100.001
525,525.000, 97.000, 99.000
526,526.000, 97.000, 99.000
527,527.000, 97.000, 99.000
528,528.000, 97.000, 99.000
529,529.000, 96.000, 99.000
530,530.000, 96.000, 99.000
531,531.000, 96.000, 98.001
532,532.000, 97.000, 99.000
533,533.000, 97.000, 99.000
534,534.000, 96.000, 99.000
535,535.000, 97.000,100.001
536,536.000, 97.000,100.001
537,537.000, 96.000,101.000
538,538.000, 96.000,101.000
539,539.000, 97.000, 98.001
540,540.000, 96.000, 93.001
541,541.000, 96.000, 89.000
542,542.000, 96.000, 89.000
543,543.000, 96.000, 89.000
544,544.000, 96.000, 89.000
545,545.000, 96.000, 88.001
546,546.000, 96.000, 88.001
547,547.000, 96.000, 88.001
548,548.000, 96.000, 89.000
549,549.000, 96.000, 89.000
550,550.000, 96.000, 89.000
551,551.000, 96.000, 89.000
552,552.000, 98.000, 92.000
553,553.000, 98.000, 96.000
554,554.000, 98.000, 96.000
555,555.000, 97.000, 97.000
556,556.000, 97.000, 97.000
557,557.000, 97.000, 94.000
558,558.000, 97.000, 94.000
559,559.000, 96.000, 94.000
560,560.000, 96.000, 94.000
561,561.000, 96.000, 94.000
562,562.000, 96.000, 93.001
563,563.000, 97.000, 94.000
564,564.000, 97.000, 94.000
565,565.000, 97.000, 94.000
566,566.000, 97.000, 94.000
567,567.000, 97.000, 94.000
568,568.000, 97.000, 94.000
569,569.000, 97.000, 94.000
570,570.000, 97.000, 94.000
571,571.000, 97.000, 94.000
572,572.000, 97.000, 94.000
573,573.000, 97.000, 94.000
574,574.000, 97.000, 94.000
575,575.000, 97.000, 94.000
576,576.000, 97.000, 94.000
577,577.000, 97.000, 94.000
578,578.000, 97.000, 94.000
579,579.000, 97.000, 94.000
580,580.000, 97.000, 94.000
581,581.000, 97.000, 94.000
582,582.000, 97.000, 94.000
583,583.000, 97.000, 94.000
584,584.000, 97.000, 94.000
585,585.000, 97.000, 94.000
586,586.000, 97.000, 94.000
587,587.000, 97.000, 94.000
588,588.000, 97.000, 94.000
589,589.000, 97.000, 94.000
590,590.000, 97.000, 94.000
591,591.000, 97.000, 94.000
592,592.000, 97.000, 94.000
593,593.000, 97.000, 94.000
594,594.000, 97.000, 98.001
595,595.000, 97.000, 99.000
596,596.000, 97.000, 99.000
597,597.000, 97.000, 99.000
598,598.000, 97.000, 99.000
599,599.000, 97.000,101.000
600,600.000, 96.000,103.000
601,601.000, 96.000,103.000
602,602.000, 96.000,103.000
603,603.000, 96.000,103.000
604,604.000, 96.000,105.000
605,605.000, 96.000,105.999
606,606.000, 96.000,107.000
607,607.000, 96.000,107.000
608,608.000, 96.000,107.000
609,609.000, 96.000,109.000
610,610.000, 96.000,110.999
611,611.000, 96.000,110.999
612,612.000, 96.000,110.999
613,613.000, 96.000,110.999
614,614.000, 96.000,110.999
615,615.000, 96.000,112.999
616,616.000, 96.000,112.999
617,617.000, 96.000,114.000
618,618.000, 96.000,114.000
619,619.000, 96.000,114.000
620,620.000, 96.000,115.000
621,621.000, 96.000,117.000
622,622.000, 96.000,117.000
623,623.000, 96.000,117.000
624,624.000, 96.000,117.000
625,625.000, 96.000,117.999
626,626.000, 96.000,117.999
627,627.000, 96.000,117.999
628,628.000, 96.000,117.999
629,629.000, 97.000,120.000
630,630.000, 97.000,120.000
631,631.000, 97.000,120.000
632,632.000, 97.000,120.000
633,633.000, 97.000,120.000
634,634.000, 97.000,120.000
635,635.000, 97.000,120.000
636,636.000, 97.000,120.000
637,637.000, 97.000,120.000
638,638.000, 97.000,120.000
639,639.000, 97.000,120.000
640,640.000, 97.000,120.999
641,641.000, 97.000,120.999
642,642.000, 97.000,120.999
643,643.000, 97.000,120.999
644,644.000, 97.000,120.999
645,645.000, 97.000,120.999
646,646.000, 97.000,120.999
647,647.000, 97.000,120.999
648,648.000, 97.000,120.999
649,649.000, 97.000,120.999
650,650.000, 96.000,120.999
651,651.000, 96.000,120.999
652,652.000, 96.000,120.999
653,653.000, 96.000,122.000
654,654.000, 96.000,122.000
655,655.000, 96.000,122.000
656,656.000, 96.000,122.000
657,657.000, 96.000,122.000
658,658.000, 96.000,122.000
659,659.000, 96.000,122.000
660,660.000, 96.000,122.000
661,661.000, 96.000,122.000
662,662.000, 96.000,122.000
663,663.000, 97.000,124.000
664,664.000, 97.000,124.000
665,665.000, 97.000,124.000
666,666.000, 97.000,124.000
667,667.000, 97.000,124.000
668,668.000, 97.000,124.000
669,669.000, 97.000,124.000
670,670.000, 97.000,124.000
671,671.000, 97.000,124.000
672,672.000, 97.000,125.000
673,673.000, 97.000,125.000
674,674.000, 97.000,125.000
675,675.000, 97.000,125.000
676,676.000, 97.000,125.000
677,677.000, 97.000,125.000
678,678.000, 97.000,125.000
679,679.000, 97.000,125.000
680,680.000, 97.000,125.000
681,681.000, 97.000,125.000
682,682.000, 97.000,125.000
683,683.000, 97.000,125.000
684,684.000, 97.000,125.000
685,685.000, 97.000,125.000
686,686.000, 97.000,125.000
687,687.000, 98.000,124.000
688,688.000, 98.000,122.999
689,689.000, 98.000,122.999
690,690.000, 97.000,122.999
691,691.000, 96.000,122.000
692,692.000, 96.000,120.999
693,693.000, 96.000,117.999
694,694.000, 97.000,110.999
695,695.000, 97.000,110.000
696,696.000, 98.000,105.999
697,697.000, 98.000,103.999
698,698.000, 98.000,103.000
699,699.000, 98.000,101.000
700,700.000, 98.000, 98.001
701,701.000, 98.000, 94.000
702,702.000, 98.000, 93.001
703,703.000, 98.000, 92.000
704,704.000, 98.000, 91.000
705,705.000, 98.000, 88.001
706,706.000, 98.000, 88.001
707,707.000, 98.000, 87.000
708,708.000, 98.000, 87.000
709,709.000, 98.000, 87.000
710,710.000, 98.000, 88.001
711,711.000, 98.000, 88.001
712,712.000, 98.000, 88.001
713,713.000, 98.000, 87.000
714,714.000, 98.000, 85.001
715,715.000, 98.000, 84.000
716,716.000, 98.000, 84.000
717,717.000, 98.000, 83.001
718,718.000, 98.000, 83.001
719,719.000, 98.000, 84.000
720,720.000, 98.000, 84.000
721,721.000, 98.000, 84.000
722,722.000, 98.000, 83.001
723,723.000, 98.000, 81.000
724,724.000, 97.000, 81.000
725,725.000, 97.000, 82.000
726,726.000, 97.000, 82.000
727,727.000, 97.000, 82.000
728,728.000, 97.000, 82.000
729,729.000, 97.000, 82.000
730,730.000, 97.000, 82.000
731,731.000, 97.000, 81.000
732,732.000, 97.000, 80.000
733,733.000, 97.000, 80.000
734,734.000, 97.000, 80.000
735,735.000, 97.000, 81.000
736,736.000, 97.000, 82.000
737,737.000, 97.000, 82.000
738,738.000, 97.000, 82.000
739,739.000, 97.000, 82.000
740,740.000, 97.000, 81.000
741,741.000, 97.000, 81.000
742,742.000, 97.000, 81.000
743,743.000, 97.000, 81.000
744,744.000, 97.000, 82.000
745,745.000, 97.000, 82.000
746,746.000, 97.000, 82.000
747,747.000, 97.000, 82.000
748,748.000, 97.000, 82.000
749,749.000, 97.000, 82.000
750,750.000, 97.000, 82.000
751,751.000, 97.000, 81.000
752,752.000, 97.000, 82.000
753,753.000, 97.000, 82.000
754,754.000, 97.000, 82.000
755,755.000, 97.000, 83.001
756,756.000, 97.000, 82.000
757,757.000, 97.000, 81.000
758,758.000, 97.000, 81.000
759,759.000, 97.000, 82.000
760,760.000, 97.000, 82.000
761,761.000, 97.000, 82.000
762,762.000, 97.000, 82.000
763,763.000, 97.000, 82.000
764,764.000, 97.000, 82.000
765,765.000, 97.000, 81.000
766,766.000, 97.000, 80.000
767,767.000, 97.000, 81.000
768,768.000, 97.000, 85.001
769,769.000, 97.000, 85.001
770,770.000, 97.000, 85.001
771,771.000, 97.000, 85.001
772,772.000, 97.000, 86.000
773,773.000, 97.000, 87.000
774,774.000, 97.000, 82.000
775,775.000, 98.000, 80.000
776,776.000, 98.000, 79.000
777,777.000, 98.000, 80.000
778,778.000, 98.000, 84.000
779,779.000, 98.000, 87.000
780,780.000, 98.000, 87.000
781,781.000, 98.000, 90.001
782,782.000, 98.000, 91.000
783,783.000, 98.000, 88.001
784,784.000, 98.000, 85.001
785,785.000, 98.000, 84.000
786,786.000, 98.000, 86.000
787,787.000, 98.000, 85.001
788,788.000, 98.000, 86.000
789,789.000, 98.000, 85.001
790,790.000, 98.000, 86.000
791,791.000, 98.000, 85.001
792,792.000, 98.000, 85.001
793,793.000, 98.000, 83.001
794,794.000, 97.000, 81.000
795,795.000, 97.000, 81.000
796,796.000, 97.000, 81.000
797,797.000, 97.000, 80.000
798,798.000, 97.000, 81.000
799,799.000, 97.000, 82.000
800,800.000, 97.000, 82.000
801,801.000, 97.000, 83.001
802,802.000, 97.000, 82.000
803,803.000, 97.000, 81.000
804,804.000, 97.000, 81.000
805,805.000, 96.000, 81.000
806,806.000, 96.000, 82.000
807,807.000, 96.000, 85.001
808,808.000, 96.000, 85.001
809,809.000, 97.000, 85.001
810,810.000, 97.000, 84.000
811,811.000, 97.000, 85.001
812,812.000, 97.000, 85.001
813,813.000, 97.000, 85.001
814,814.000, 97.000, 85.001
815,815.000, 97.000, 85.001
816,816.000, 97.000, 84.000
817,817.000, 97.000, 84.000
818,818.000, 97.000, 84.000
819,819.000, 97.000, 84.000
820,820.000, 97.000, 84.000
821,821.000, 97.000, 85.001
822,822.000, 97.000, 85.001
823,823.000, 97.000, 84.000
824,824.000, 97.000, 85.001
825,825.000, 97.000, 84.000
826,826.000, 97.000, 85.001
827,827.000, 97.000, 85.001
828,828.000, 97.000, 85.001
829,829.000, 97.000, 86.000
830,830.000, 97.000, 86.000
831,831.000, 97.000, 86.000
832,832.000, 97.000, 86.000
833,833.000, 97.000, 86.000
834,834.000, 97.000, 86.000
835,835.000, 97.000, 86.000
836,836.000, 97.000, 87.000
837,837.000, 97.000, 87.000
838,838.000, 97.000, 87.000
839,839.000, 97.000, 85.001
840,840.000, 97.000, 83.001
841,841.000, 97.000, 83.001
842,842.000, 97.000, 87.000
843,843.000, 97.000, 87.000
844,844.000, 97.000, 89.000
845,845.000, 97.000, 86.000
846,846.000, 97.000, 85.001
847,847.000, 97.000, 84.000
848,848.000, 97.000, 84.000
849,849.000, 97.000, 85.001
850,850.000, 97.000, 87.000
851,851.000, 97.000, 88.001
852,852.000, 97.000, 89.000
853,853.000, 97.000, 86.000
854,854.000, 97.000, 84.000
855,855.000, 97.000, 84.000
856,856.000, 97.000, 85.001
857,857.000, 97.000, 85.001
858,858.000, 97.000, 86.000
859,859.000, 97.000, 86.000
860,860.000, 97.000, 86.000
861,861.000, 97.000, 87.000
862,862.000, 97.000, 87.000
863,863.000, 97.000, 85.001
864,864.000, 96.000, 84.000
865,865.000, 96.000, 84.000
866,866.000, 96.000, 83.001
867,867.000, 96.000, 84.000
868,868.000, 96.000, 84.000
869,869.000, 96.000, 86.000
870,870.000, 96.000, 86.000
871,871.000, 97.000, 86.000
872,872.000, 97.000, 86.000
873,873.000, 96.000, 85.001
874,874.000, 96.000, 84.000
875,875.000, 96.000, 84.000
876,876.000, 96.000, 84.000
877,877.000, 96.000, 83.001
878,878.000, 96.000, 84.000
879,879.000, 96.000, 84.000
880,880.000, 96.000, 83.001
881,881.000, 96.000, 83.001
882,882.000, 96.000, 83.001
883,883.000, 97.000, 82.000
884,884.000, 97.000, 83.001
885,885.000, 97.000, 83.001
886,886.000, 97.000, 84.000
