,Elapsed time(seconds),SpO2(%),hr (bpm)
372,372.000, 89.000, 76.000
373,373.000, 89.000, 76.000
374,374.000, 89.000, 76.000
375,375.000, 90.000, 76.000
376,376.000, 90.000, 74.000
377,377.000, 90.000, 72.000
378,378.000, 89.000, 71.000
379,379.000, 89.000, 71.000
380,380.000, 89.000, 70.000
381,381.000, 89.000, 70.000
382,382.000, 89.000, 70.000
383,383.000, 90.000, 70.000
384,384.000, 90.000, 70.000
385,385.000, 90.000, 70.000
386,386.000, 90.000, 70.000
387,387.000, 90.000, 71.000
388,388.000, 92.000, 73.000
389,389.000, 92.000, 73.000
390,390.000, 92.000, 73.000
391,391.000, 92.000, 73.000
392,392.000, 92.000, 73.000
393,393.000, 92.000, 74.000
394,394.000, 92.000, 74.000
395,395.000, 92.000, 74.000
396,396.000, 92.000, 75.000
397,397.000, 92.000, 75.000
398,398.000, 92.000, 75.000
399,399.000, 92.000, 75.000
400,400.000, 92.000, 75.000
401,401.000, 92.000, 75.000
402,402.000, 92.000, 75.000
403,403.000, 92.000, 75.000
404,404.000, 92.000, 76.000
405,405.000, 92.000, 76.000
406,406.000, 91.000, 75.000
407,407.000, 91.000, 81.000
408,408.000, 92.000, 82.000
409,409.000, 92.000, 82.000
410,410.000, 92.000, 82.000
411,411.000, 92.000, 82.000
412,412.000, 92.000, 82.000
413,413.000, 92.000, 82.000
414,414.000, 92.000, 82.000
415,415.000, 91.000, 81.000
416,416.000, 91.000, 81.000
417,417.000, 90.000, 81.000
418,418.000, 90.000, 81.000
419,419.000, 90.000, 81.000
420,420.000, 90.000, 80.000
421,421.000, 90.000, 80.000
422,422.000, 90.000, 79.000
423,423.000, 90.000, 79.000
424,424.000, 90.000, 79.000
425,425.000, 90.000, 79.000
426,426.000, 90.000, 79.000
427,427.000, 90.000, 78.000
428,428.000, 90.000, 78.000
429,429.000, 90.000, 80.000
430,430.000, 90.000, 80.000
431,431.000, 90.000, 83.000
432,432.000, 90.000, 83.000
433,433.000, 90.000, 83.000
434,434.000, 90.000, 86.000
435,435.000, 90.000, 86.000
436,436.000, 91.000, 87.000
437,437.000, 91.000, 87.000
438,438.000, 91.000, 87.000
439,439.000, 91.000, 87.000
440,440.000, 91.000, 87.000
441,441.000, 91.000, 87.000
442,442.000, 91.000, 88.000
443,443.000, 91.000, 88.000
444,444.000, 91.000, 88.000
445,445.000, 91.000, 87.000
446,446.000, 91.000, 87.000
447,447.000, 91.000, 86.000
448,448.000, 91.000, 82.000
449,449.000, 90.000, 77.000
450,450.000, 90.000, 77.000
451,451.000, 90.000, 77.000
452,452.000, 90.000, 78.000
453,453.000, 91.000, 77.000
454,454.000, 91.000, 76.000
455,455.000, 91.000, 76.000
456,456.000, 91.000, 76.000
457,457.000, 91.000, 76.000
458,458.000, 91.000, 75.000
459,459.000, 91.000, 75.000
460,460.000, 91.000, 76.000
461,461.000, 91.000, 76.000
462,462.000, 91.000, 76.000
463,463.000, 91.000, 76.000
464,464.000, 91.000, 76.000
465,465.000, 91.000, 76.000
466,466.000, 91.000, 76.000
467,467.000, 91.000, 76.000
468,468.000, 91.000, 76.000
469,469.000, 91.000, 76.000
470,470.000, 91.000, 76.000
471,471.000, 91.000, 76.000
472,472.000, 91.000, 76.000
473,473.000, 91.000, 77.000
474,474.000, 91.000, 77.000
475,475.000, 91.000, 78.000
476,476.000, 91.000, 78.000
477,477.000, 91.000, 78.000
478,478.000, 91.000, 79.000
479,479.000, 91.000, 79.000
480,480.000, 91.000, 81.000
481,481.000, 91.000, 81.000
482,482.000, 91.000, 81.000
483,483.000, 91.000, 81.000
484,484.000, 91.000, 81.000
485,485.000, 91.000, 81.000
486,486.000, 91.000, 81.000
487,487.000, 91.000, 82.000
488,488.000, 91.000, 82.000
489,489.000, 91.000, 82.000
490,490.000, 91.000, 82.000
491,491.000, 91.000, 82.000
492,492.000, 91.000, 82.000
493,493.000, 91.000, 82.000
494,494.000, 91.000, 82.000
495,495.000, 91.000, 82.000
496,496.000, 91.000, 85.000
497,497.000, 91.000, 85.000
498,498.000, 91.000, 85.000
499,499.000, 91.000, 87.000
500,500.000, 91.000, 88.000
501,501.000, 91.000, 88.000
502,502.000, 91.000, 88.000
503,503.000, 91.000, 88.000
504,504.000, 91.000, 88.000
505,505.000, 91.000, 88.000
506,506.000, 91.000, 87.000
507,507.000, 92.000, 87.000
508,508.000, 92.000, 85.000
509,509.000, 92.000, 82.000
510,510.000, 92.000, 82.000
511,511.000, 92.000, 82.000
512,512.000, 92.000, 82.000
513,513.000, 92.000, 84.000
514,514.000, 93.000, 90.000
515,515.000, 93.000, 90.000
516,516.000, 93.000, 97.000
517,517.000, 92.000,101.000
518,518.000, 92.000,101.000
519,519.000, 92.000,102.000
520,520.000, 92.000,102.000
521,521.000, 92.000,102.000
522,522.000, 92.000,102.000
523,523.000, 92.000,103.000
524,524.000, 92.000,103.000
525,525.000, 92.000,103.000
526,526.000, 92.000,103.000
527,527.000, 92.000,103.000
528,528.000, 92.000,103.000
529,529.000, 92.000,103.000
530,530.000, 92.000,103.000
531,531.000, 92.000,103.000
532,532.000, 92.000,103.000
533,533.000, 92.000,103.000
534,534.000, 92.000,103.000
535,535.000, 92.000,103.000
536,536.000, 92.000,103.000
537,537.000, 92.000,103.000
538,538.000, 92.000,103.000
539,539.000, 92.000,103.000
540,540.000, 92.000,102.000
541,541.000, 92.000,101.000
542,542.000, 92.000,101.000
543,543.000, 92.000,101.000
544,544.000, 92.000,101.000
545,545.000, 92.000,101.000
546,546.000, 92.000,101.000
547,547.000, 92.000,102.000
548,548.000, 92.000,102.000
549,549.000, 92.000,102.000
550,550.000, 92.000,102.000
551,551.000, 92.000,102.000
552,552.000, 92.000,103.000
553,553.000, 92.000,103.000
554,554.000, 92.000,103.000
555,555.000, 92.000,103.000
556,556.000, 92.000,103.000
557,557.000, 92.000,104.000
558,558.000, 93.000,106.000
559,559.000, 93.000,106.000
560,560.000, 93.000,106.000
561,561.000, 93.000,108.000
562,562.000, 93.000,108.000
563,563.000, 93.000,108.000
564,564.000, 93.000,108.000
565,565.000, 93.000,108.000
566,566.000, 93.000,108.000
567,567.000, 93.000,108.000
568,568.000, 93.000,108.000
569,569.000, 93.000,108.000
570,570.000, 93.000,108.000
571,571.000, 93.000,106.000
572,572.000, 93.000,105.000
573,573.000, 93.000,104.000
574,574.000, 93.000,104.000
575,575.000, 93.000,104.000
576,576.000, 93.000,104.000
577,577.000, 93.000,105.000
578,578.000, 95.000,105.000
579,579.000, 95.000,104.000
580,580.000, 94.000,104.000
581,581.000, 94.000,104.000
582,582.000, 94.000,104.000
583,583.000, 94.000,105.000
584,584.000, 94.000,105.000
585,585.000, 94.000,105.000
586,586.000, 94.000,106.000
587,587.000, 94.000,107.000
588,588.000, 94.000,107.000
589,589.000, 94.000,107.000
590,590.000, 94.000,107.000
591,591.000, 94.000,107.000
592,592.000, 94.000,108.000
593,593.000, 94.000,108.000
594,594.000, 94.000,109.000
595,595.000, 94.000,109.000
596,596.000, 94.000,109.000
597,597.000, 94.000,109.000
598,598.000, 94.000,109.000
599,599.000, 94.000,109.000
600,600.000, 94.000,112.000
601,601.000, 94.000,112.000
602,602.000, 94.000,113.000
603,603.000, 94.000,113.000
604,604.000, 94.000,114.000
605,605.000, 94.000,114.000
606,606.000, 94.000,114.000
607,607.000, 94.000,114.000
608,608.000, 94.000,114.000
609,609.000, 94.000,114.000
610,610.000, 94.000,115.000
611,611.000, 94.000,115.000
612,612.000, 95.000,115.000
613,613.000, 95.000,115.000
614,614.000, 95.000,115.000
615,615.000, 95.000,115.000
616,616.000, 95.000,114.000
617,617.000, 95.000,115.000
618,618.000, 95.000,115.000
619,619.000, 95.000,115.000
620,620.000, 95.000,114.000
621,621.000, 95.000,113.000
622,622.000, 94.000,112.000
623,623.000, 94.000,112.000
624,624.000, 94.000,112.000
625,625.000, 94.000,112.000
626,626.000, 94.000,112.000
627,627.000, 94.000,111.000
628,628.000, 93.000, 91.000
629,629.000, 94.000, 86.000
630,630.000, 94.000, 83.000
631,631.000, 94.000, 80.000
632,632.000, 94.000, 78.000
633,633.000, 95.000, 76.000
634,634.000, 94.000, 75.000
635,635.000, 95.000, 74.000
636,636.000, 94.000, 73.000
637,637.000, 94.000, 73.000
638,638.000, 93.000, 74.000
639,639.000, 93.000, 73.000
640,640.000, 94.000, 73.000
641,641.000, 94.000, 70.000
642,642.000, 94.000, 69.000
643,643.000, 93.000, 67.000
644,644.000, 93.000, 67.000
645,645.000, 93.000, 67.000
646,646.000, 93.000, 69.000
647,647.000, 93.000, 69.000
648,648.000, 93.000, 72.000
649,649.000, 93.000, 73.000
650,650.000, 93.000, 73.000
651,651.000, 94.000, 72.000
652,652.000, 94.000, 71.000
653,653.000, 94.000, 68.000
654,654.000, 94.000, 66.000
655,655.000, 94.000, 65.000
656,656.000, 94.000, 65.000
657,657.000, 94.000, 64.000
658,658.000, 94.000, 63.000
659,659.000, 94.000, 62.000
660,660.000, 94.000, 62.000
661,661.000, 94.000, 61.000
662,662.000, 94.000, 60.000
663,663.000, 94.000, 60.000
664,664.000, 94.000, 60.000
665,665.000, 94.000, 60.000
666,666.000, 94.000, 59.000
667,667.000, 94.000, 59.000
668,668.000, 95.000, 59.000
669,669.000, 95.000, 59.000
670,670.000, 95.000, 59.000
671,671.000, 95.000, 59.000
672,672.000, 95.000, 59.000
673,673.000, 94.000, 59.000
674,674.000, 94.000, 59.000
675,675.000, 94.000, 59.000
676,676.000, 94.000, 59.000
677,677.000, 94.000, 59.000
678,678.000, 94.000, 61.000
679,679.000, 94.000, 61.000
680,680.000, 94.000, 61.000
681,681.000, 94.000, 64.000
682,682.000, 94.000, 64.000
683,683.000, 94.000, 65.000
684,684.000, 94.000, 65.000
685,685.000, 94.000, 67.000
686,686.000, 94.000, 67.000
687,687.000, 94.000, 68.000
688,688.000, 94.000, 68.000
689,689.000, 94.000, 68.000
690,690.000, 94.000, 67.000
691,691.000, 94.000, 67.000
692,692.000, 94.000, 67.000
693,693.000, 94.000, 67.000
694,694.000, 93.000, 67.000
695,695.000, 93.000, 69.000
696,696.000, 93.000, 69.000
697,697.000, 93.000, 70.000
698,698.000, 93.000, 71.000
699,699.000, 93.000, 72.000
700,700.000, 93.000, 71.000
701,701.000, 93.000, 70.000
702,702.000, 93.000, 69.000
703,703.000, 93.000, 69.000
704,704.000, 93.000, 68.000
705,705.000, 93.000, 68.000
706,706.000, 93.000, 68.000
707,707.000, 93.000, 67.000
708,708.000, 93.000, 66.000
709,709.000, 93.000, 66.000
710,710.000, 93.000, 66.000
711,711.000, 93.000, 65.000
712,712.000, 93.000, 65.000
713,713.000, 93.000, 65.000
714,714.000, 94.000, 65.000
715,715.000, 94.000, 64.000
716,716.000, 93.000, 64.000
717,717.000, 93.000, 65.000
718,718.000, 93.000, 65.000
719,719.000, 93.000, 65.000
720,720.000, 93.000, 65.000
721,721.000, 93.000, 65.000
722,722.000, 93.000, 65.000
723,723.000, 93.000, 65.000
724,724.000, 93.000, 65.000
725,725.000, 93.000, 64.000
726,726.000, 94.000, 64.000
727,727.000, 93.000, 64.000
728,728.000, 93.000, 64.000
729,729.000, 93.000, 65.000
730,730.000, 94.000, 66.000
731,731.000, 94.000, 66.000
732,732.000, 94.000, 67.000
733,733.000, 94.000, 67.000
734,734.000, 93.000, 66.000
735,735.000, 93.000, 66.000
736,736.000, 93.000, 67.000
737,737.000, 93.000, 66.000
738,738.000, 93.000, 65.000
739,739.000, 94.000, 65.000
740,740.000, 94.000, 65.000
741,741.000, 94.000, 65.000
742,742.000, 94.000, 64.000
743,743.000, 94.000, 65.000
744,744.000, 94.000, 66.000
745,745.000, 94.000, 66.000
746,746.000, 94.000, 66.000
747,747.000, 94.000, 67.000
748,748.000, 94.000, 66.000
749,749.000, 94.000, 66.000
750,750.000, 94.000, 66.000
751,751.000, 94.000, 66.000
752,752.000, 94.000, 67.000
753,753.000, 93.000, 70.000
754,754.000, 93.000, 70.000
755,755.000, 93.000, 73.000
756,756.000, 93.000, 74.000
757,757.000, 93.000, 74.000
758,758.000, 93.000, 72.000
759,759.000, 93.000, 72.000
760,760.000, 93.000, 72.000
761,761.000, 93.000, 72.000
762,762.000, 94.000, 71.000
763,763.000, 94.000, 71.000
764,764.000, 94.000, 70.000
765,765.000, 94.000, 70.000
766,766.000, 94.000, 71.000
767,767.000, 94.000, 71.000
768,768.000, 94.000, 70.000
769,769.000, 94.000, 70.000
770,770.000, 94.000, 71.000
771,771.000, 94.000, 70.000
772,772.000, 94.000, 70.000
773,773.000, 94.000, 70.000
774,774.000, 93.000, 70.000
775,775.000, 94.000, 70.000
776,776.000, 94.000, 70.000
777,777.000, 94.000, 69.000
778,778.000, 94.000, 69.000
779,779.000, 94.000, 68.000
780,780.000, 94.000, 69.000
781,781.000, 94.000, 68.000
782,782.000, 93.000, 69.000
783,783.000, 93.000, 70.000
784,784.000, 93.000, 70.000
785,785.000, 94.000, 70.000
786,786.000, 94.000, 70.000
787,787.000, 94.000, 70.000
788,788.000, 93.000, 69.000
789,789.000, 93.000, 69.000
790,790.000, 93.000, 69.000
791,791.000, 93.000, 69.000
792,792.000, 93.000, 69.000
793,793.000, 93.000, 69.000
794,794.000, 93.000, 69.000
795,795.000, 93.000, 69.000
796,796.000, 93.000, 69.000
797,797.000, 93.000, 70.000
798,798.000, 93.000, 70.000
799,799.000, 93.000, 70.000
800,800.000, 93.000, 69.000
801,801.000, 93.000, 69.000
802,802.000, 93.000, 69.000
803,803.000, 93.000, 69.000
804,804.000, 93.000, 70.000
805,805.000, 93.000, 70.000
806,806.000, 94.000, 70.000
807,807.000, 94.000, 71.000
808,808.000, 94.000, 71.000
809,809.000, 93.000, 71.000
810,810.000, 93.000, 71.000
811,811.000, 93.000, 72.000
812,812.000, 93.000, 72.000
813,813.000, 93.000, 73.000
814,814.000, 93.000, 74.000
815,815.000, 93.000, 73.000
816,816.000, 93.000, 73.000
817,817.000, 93.000, 73.000
818,818.000, 93.000, 72.000
819,819.000, 93.000, 72.000
820,820.000, 93.000, 71.000
821,821.000, 93.000, 70.000
822,822.000, 93.000, 70.000
823,823.000, 93.000, 69.000
824,824.000, 93.000, 69.000
825,825.000, 93.000, 69.000
826,826.000, 94.000, 69.000
827,827.000, 93.000, 68.000
828,828.000, 93.000, 68.000
829,829.000, 93.000, 69.000
830,830.000, 93.000, 69.000
831,831.000, 93.000, 69.000
832,832.000, 93.000, 69.000
833,833.000, 93.000, 70.000
834,834.000, 93.000, 69.000
835,835.000, 93.000, 69.000
836,836.000, 93.000, 68.000
837,837.000, 93.000, 67.000
838,838.000, 93.000, 67.000
839,839.000, 93.000, 68.000
840,840.000, 93.000, 67.000
841,841.000, 93.000, 66.000
842,842.000, 93.000, 65.000
843,843.000, 93.000, 65.000
844,844.000, 93.000, 64.000
845,845.000, 93.000, 64.000
846,846.000, 93.000, 63.000
847,847.000, 93.000, 64.000
848,848.000, 93.000, 64.000
849,849.000, 93.000, 64.000
850,850.000, 93.000, 64.000
851,851.000, 93.000, 64.000
852,852.000, 93.000, 64.000
853,853.000, 93.000, 63.000
854,854.000, 93.000, 65.000
855,855.000, 93.000, 64.000
856,856.000, 93.000, 64.000
857,857.000, 93.000, 65.000
858,858.000, 93.000, 66.000
859,859.000, 93.000, 65.000
860,860.000, 93.000, 65.000
861,861.000, 93.000, 66.000
862,862.000, 93.000, 66.000
863,863.000, 93.000, 66.000
864,864.000, 93.000, 66.000
865,865.000, 93.000, 66.000
866,866.000, 93.000, 66.000
867,867.000, 93.000, 66.000
868,868.000, 93.000, 67.000
869,869.000, 93.000, 67.000
870,870.000, 93.000, 67.000
871,871.000, 93.000, 67.000
872,872.000, 93.000, 67.000
873,873.000, 93.000, 67.000
874,874.000, 93.000, 66.000
875,875.000, 93.000, 66.000
876,876.000, 93.000, 67.000
877,877.000, 93.000, 67.000
