,Elapsed time(seconds),SpO2(%),hr (bpm)
170,170.000, 96.000, 70.000
171,171.000, 96.000, 70.000
172,172.000, 96.000, 70.000
173,173.000, 96.000, 70.000
174,174.000, 96.000, 71.000
175,175.000, 96.000, 70.000
176,176.000, 96.000, 70.000
177,177.000, 96.000, 70.000
178,178.000, 96.000, 70.000
179,179.000, 96.000, 70.000
180,180.000, 96.000, 70.000
181,181.000, 96.000, 70.000
182,182.000, 96.000, 70.000
183,183.000, 96.000, 70.000
184,184.000, 96.000, 70.000
185,185.000, 96.000, 70.000
186,186.000, 96.000, 70.000
187,187.000, 96.000, 70.000
188,188.000, 96.000, 70.000
189,189.000, 96.000, 69.001
190,190.000, 96.000, 69.001
191,191.000, 96.000, 69.001
192,192.000, 96.000, 68.000
193,193.000, 96.000, 67.001
194,194.000, 96.000, 68.000
195,195.000, 96.000, 68.000
196,196.000, 96.000, 68.000
197,197.000, 96.000, 68.000
198,198.000, 96.000, 68.000
199,199.000, 96.000, 68.000
200,200.000, 96.000, 67.001
201,201.000, 96.000, 67.001
202,202.000, 96.000, 66.000
203,203.000, 96.000, 66.000
204,204.000, 96.000, 66.000
205,205.000, 96.000, 66.000
206,206.000, 96.000, 67.001
207,207.000, 96.000, 67.001
208,208.000, 96.000, 68.000
209,209.000, 96.000, 68.000
210,210.000, 96.000, 69.001
211,211.000, 96.000, 69.001
212,212.000, 96.000, 69.001
213,213.000, 96.000, 68.000
214,214.000, 96.000, 68.000
215,215.000, 96.000, 68.000
216,216.000, 96.000, 68.000
217,217.000, 96.000, 67.001
218,218.000, 96.000, 68.000
219,219.000, 96.000, 68.000
220,220.000, 96.000, 68.000
221,221.000, 96.000, 68.000
222,222.000, 96.000, 68.000
223,223.000, 96.000, 68.000
224,224.000, 96.000, 68.000
225,225.000, 96.000, 69.001
226,226.000, 96.000, 69.001
227,227.000, 96.000, 69.001
228,228.000, 96.000, 69.001
229,229.000, 96.000, 69.001
230,230.000, 96.000, 70.000
231,231.000, 96.000, 70.000
232,232.000, 96.000, 71.000
233,233.000, 96.000, 70.000
234,234.000, 96.000, 70.000
235,235.000, 96.000, 70.000
236,236.000, 96.000, 70.000
237,237.000, 96.000, 70.000
238,238.000, 96.000, 70.000
239,239.000, 96.000, 70.000
240,240.000, 96.000, 69.001
241,241.000, 96.000, 69.001
242,242.000, 96.000, 68.000
243,243.000, 96.000, 68.000
244,244.000, 96.000, 67.001
245,245.000, 96.000, 67.001
246,246.000, 96.000, 67.001
247,247.000, 96.000, 67.001
248,248.000, 96.000, 68.000
249,249.000, 96.000, 68.000
250,250.000, 96.000, 68.000
251,251.000, 96.000, 68.000
252,252.000, 96.000, 68.000
253,253.000, 96.000, 68.000
254,254.000, 96.000, 69.001
255,255.000, 96.000, 69.001
256,256.000, 96.000, 69.001
257,257.000, 96.000, 70.000
258,258.000, 96.000, 70.000
259,259.000, 96.000, 70.000
260,260.000, 96.000, 70.000
261,261.000, 96.000, 69.001
262,262.000, 96.000, 69.001
263,263.000, 96.000, 69.001
264,264.000, 96.000, 69.001
265,265.000, 96.000, 69.001
266,266.000, 96.000, 70.000
267,267.000, 96.000, 70.000
268,268.000, 96.000, 70.000
269,269.000, 96.000, 70.000
270,270.000, 96.000, 69.001
271,271.000, 96.000, 69.001
272,272.000, 96.000, 68.000
273,273.000, 96.000, 68.000
274,274.000, 96.000, 68.000
275,275.000, 96.000, 69.001
276,276.000, 95.000, 70.000
277,277.000, 95.000, 70.000
278,278.000, 95.000, 70.000
279,279.000, 95.000, 71.000
280,280.000, 95.000, 71.000
281,281.000, 95.000, 71.000
282,282.000, 95.000, 71.000
283,283.000, 95.000, 71.000
284,284.000, 95.000, 71.000
285,285.000, 95.000, 72.000
286,286.000, 95.000, 71.000
287,287.000, 95.000, 71.000
288,288.000, 95.000, 71.000
289,289.000, 96.000, 70.000
290,290.000, 96.000, 70.000
291,291.000, 95.000, 70.000
292,292.000, 95.000, 70.000
293,293.000, 95.000, 71.000
294,294.000, 95.000, 71.000
295,295.000, 95.000, 72.000
296,296.000, 96.000, 72.000
297,297.000, 96.000, 72.000
298,298.000, 96.000, 72.000
299,299.000, 96.000, 71.000
300,300.000, 96.000, 70.000
301,301.000, 98.000, 87.000
302,302.000, 98.000, 87.000
303,303.000, 98.000, 87.000
304,304.000, 98.000, 87.000
305,305.000, 98.000, 87.000
306,306.000, 98.000, 87.000
307,307.000, 98.000, 87.000
308,308.000, 97.000, 88.001
309,309.000, 97.000, 94.000
310,310.000, 97.000, 94.000
311,311.000, 97.000, 99.000
312,312.000, 97.000,101.999
313,313.000, 97.000,103.999
314,314.000, 97.000,105.000
315,315.000, 97.000,105.999
316,316.000, 97.000,105.999
317,317.000, 97.000,103.999
318,318.000, 98.000,103.999
319,319.000, 98.000,103.000
320,320.000, 98.000,101.000
321,321.000, 98.000, 99.999
322,322.000, 97.000, 97.999
323,323.000, 97.000, 95.999
324,324.000, 97.000, 94.000
325,325.000, 97.000, 93.000
326,326.000, 98.000, 92.000
327,327.000, 98.000, 92.000
328,328.000, 97.000, 92.000
329,329.000, 97.000, 90.999
330,330.000, 97.000, 90.999
331,331.000, 97.000, 90.999
332,332.000, 97.000, 90.999
333,333.000, 97.000, 90.000
334,334.000, 97.000, 89.000
335,335.000, 97.000, 89.000
336,336.000, 97.000, 89.000
337,337.000, 97.000, 90.000
338,338.000, 97.000, 90.000
339,339.000, 96.000, 90.000
340,340.000, 96.000, 90.000
341,341.000, 96.000, 90.000
342,342.000, 96.000, 90.000
343,343.000, 96.000, 90.000
344,344.000, 96.000, 89.000
345,345.000, 96.000, 89.000
346,346.000, 96.000, 89.000
347,347.000, 96.000, 88.001
348,348.000, 96.000, 88.001
349,349.000, 96.000, 88.001
350,350.000, 96.000, 88.001
351,351.000, 96.000, 88.001
352,352.000, 96.000, 90.999
353,353.000, 96.000, 90.999
354,354.000, 96.000, 92.000
355,355.000, 96.000, 92.000
356,356.000, 96.000, 90.999
357,357.000, 96.000, 88.001
358,358.000, 96.000, 87.000
359,359.000, 96.000, 85.000
360,360.000, 96.000, 85.000
361,361.000, 96.000, 85.000
362,362.000, 95.000, 86.001
363,363.000, 95.000, 86.001
364,364.000, 95.000, 85.000
365,365.000, 95.000, 85.000
366,366.000, 95.000, 85.000
367,367.000, 95.000, 85.000
368,368.000, 95.000, 85.000
369,369.000, 95.000, 85.000
370,370.000, 95.000, 85.000
371,371.000, 95.000, 85.000
372,372.000, 96.000, 87.000
373,373.000, 97.000, 88.001
374,374.000, 97.000, 90.000
375,375.000, 97.000, 90.000
376,376.000, 97.000, 90.999
377,377.000, 97.000, 90.999
378,378.000, 98.000, 90.999
379,379.000, 98.000, 90.999
380,380.000, 98.000, 90.999
381,381.000, 97.000, 90.999
382,382.000, 97.000, 92.000
383,383.000, 97.000, 90.999
384,384.000, 97.000, 90.000
385,385.000, 98.000, 87.000
386,386.000, 98.000, 85.000
387,387.000, 98.000, 85.000
388,388.000, 99.000, 84.001
389,389.000, 99.000, 84.001
390,390.000, 99.000, 84.001
391,391.000, 99.000, 84.001
392,392.000, 99.000, 84.001
393,393.000,100.000, 84.001
394,394.000,100.000, 84.001
395,395.000,100.000, 84.001
396,396.000,100.000, 84.001
397,397.000,100.000, 84.001
398,398.000,100.000, 84.001
399,399.000, 99.000, 84.001
400,400.000, 99.000, 85.000
401,401.000, 99.000, 89.000
402,402.000, 99.000, 89.000
403,403.000, 98.000, 90.000
404,404.000, 98.000, 90.999
405,405.000, 98.000, 90.999
406,406.000, 98.000, 90.999
407,407.000, 98.000, 90.000
408,408.000, 98.000, 90.000
409,409.000, 98.000, 90.000
410,410.000, 98.000, 90.000
411,411.000, 98.000, 90.000
412,412.000, 98.000, 90.000
413,413.000, 97.000, 90.000
414,414.000, 97.000, 90.000
415,415.000, 97.000, 90.000
416,416.000, 97.000, 90.000
417,417.000, 97.000, 90.000
418,418.000, 97.000, 90.000
419,419.000, 97.000, 90.000
420,420.000, 97.000, 89.000
421,421.000, 98.000, 88.001
422,422.000, 98.000, 88.001
423,423.000, 98.000, 88.001
424,424.000, 98.000, 88.001
425,425.000, 99.000, 88.001
426,426.000, 98.000, 88.001
427,427.000, 98.000, 89.000
428,428.000, 98.000, 89.000
429,429.000, 98.000, 89.000
430,430.000, 98.000, 89.000
431,431.000, 98.000, 89.000
432,432.000, 98.000, 90.000
433,433.000, 98.000, 90.000
434,434.000, 98.000, 90.000
435,435.000, 98.000, 90.000
436,436.000, 98.000, 90.000
437,437.000, 98.000, 90.000
438,438.000, 98.000, 90.000
439,439.000, 98.000, 90.999
440,440.000, 98.000, 92.000
441,441.000, 98.000, 92.000
442,442.000, 98.000, 94.000
443,443.000, 98.000, 94.000
444,444.000, 97.000, 95.000
445,445.000, 97.000, 94.000
446,446.000, 97.000, 94.000
447,447.000, 97.000, 94.000
448,448.000, 97.000, 94.000
449,449.000, 97.000, 94.000
450,450.000, 97.000, 94.000
451,451.000, 97.000, 94.000
452,452.000, 97.000, 94.000
453,453.000, 97.000, 94.000
454,454.000, 97.000, 94.000
455,455.000, 98.000, 94.000
456,456.000, 98.000, 94.000
457,457.000, 98.000, 94.000
458,458.000, 98.000, 94.000
459,459.000, 98.000, 94.000
460,460.000, 98.000, 94.000
461,461.000, 98.000, 94.000
462,462.000, 98.000, 94.000
463,463.000, 98.000, 94.000
464,464.000, 98.000, 94.000
465,465.000, 98.000, 93.000
466,466.000, 98.000, 93.000
467,467.000, 98.000, 93.000
468,468.000, 98.000, 94.000
469,469.000, 98.000, 94.000
470,470.000, 98.000, 94.000
471,471.000, 98.000, 94.000
472,472.000, 98.000, 94.000
473,473.000, 99.000, 94.000
474,474.000, 98.000, 94.000
475,475.000, 98.000, 94.000
476,476.000, 98.000, 94.000
477,477.000, 97.000, 94.000
478,478.000, 97.000, 94.000
479,479.000, 96.000, 94.000
480,480.000, 96.000, 94.000
481,481.000, 96.000, 94.000
482,482.000, 96.000, 94.000
483,483.000, 96.000, 94.000
484,484.000, 96.000, 94.000
485,485.000, 96.000, 94.000
486,486.000, 98.000, 94.000
487,487.000, 98.000, 93.000
488,488.000, 98.000, 93.000
489,489.000, 98.000, 93.000
490,490.000, 99.000, 92.000
491,491.000, 99.000, 92.000
492,492.000, 99.000, 92.000
493,493.000, 99.000, 92.000
494,494.000, 99.000, 92.000
495,495.000, 98.000, 92.000
496,496.000, 98.000, 92.000
497,497.000, 98.000, 93.000
498,498.000, 98.000, 92.000
499,499.000, 98.000, 92.000
500,500.000, 98.000, 92.000
501,501.000, 97.000, 92.000
502,502.000, 96.000, 92.000
503,503.000, 96.000, 92.000
504,504.000, 96.000, 92.000
505,505.000, 96.000, 92.000
506,506.000, 96.000, 93.000
507,507.000, 96.000, 92.000
508,508.000, 96.000, 93.000
509,509.000, 96.000, 92.000
510,510.000, 96.000, 92.000
511,511.000, 96.000, 92.000
512,512.000, 96.000, 92.000
513,513.000, 96.000, 92.000
514,514.000, 96.000, 92.000
515,515.000, 96.000, 92.000
516,516.000, 96.000, 92.000
517,517.000, 96.000, 92.000
518,518.000, 96.000, 92.000
519,519.000, 96.000, 92.000
520,520.000, 96.000, 92.000
521,521.000, 96.000, 92.000
522,522.000, 97.000, 93.000
523,523.000, 97.000, 93.000
524,524.000, 96.000, 93.000
525,525.000, 96.000, 93.000
526,526.000, 96.000, 93.000
527,527.000, 96.000, 93.000
528,528.000, 96.000, 93.000
529,529.000, 96.000, 93.000
530,530.000, 97.000, 93.000
531,531.000, 96.000, 93.000
532,532.000, 95.000, 93.000
533,533.000, 95.000, 95.000
534,534.000, 94.000, 95.000
535,535.000, 94.000, 95.000
536,536.000, 94.000, 95.000
537,537.000, 94.000, 95.000
538,538.000, 94.000, 95.000
539,539.000, 94.000, 95.000
540,540.000, 94.000, 95.000
541,541.000, 94.000, 95.000
542,542.000, 94.000, 95.000
543,543.000, 94.000, 95.000
544,544.000, 94.000, 95.000
545,545.000, 94.000, 95.000
546,546.000, 94.000, 95.000
547,547.000, 94.000, 95.000
548,548.000, 94.000, 95.000
549,549.000, 94.000, 95.000
550,550.000, 94.000, 95.000
551,551.000, 94.000, 95.000
552,552.000, 93.000, 95.000
553,553.000, 93.000, 95.000
554,554.000, 93.000, 97.000
555,555.000, 93.000, 97.000
556,556.000, 93.000, 97.000
557,557.000, 93.000, 97.000
558,558.000, 93.000, 97.000
559,559.000, 93.000, 97.000
560,560.000, 93.000, 97.000
561,561.000, 93.000, 97.000
562,562.000, 93.000, 99.999
563,563.000, 94.000, 99.999
564,564.000, 94.000, 99.999
565,565.000, 94.000, 99.999
566,566.000, 94.000,101.999
567,567.000, 94.000,101.999
568,568.000, 94.000,101.999
569,569.000, 94.000,101.999
570,570.000, 94.000,101.999
571,571.000, 94.000,101.999
572,572.000, 94.000,103.999
573,573.000, 94.000,103.999
574,574.000, 94.000,103.999
575,575.000, 94.000,107.000
576,576.000, 94.000,107.000
577,577.000, 94.000,107.999
578,578.000, 94.000,107.999
579,579.000, 94.000,107.999
580,580.000, 94.000,107.999
581,581.000, 94.000,107.999
582,582.000, 93.000,107.999
583,583.000, 93.000,109.000
584,584.000, 93.000,109.000
585,585.000, 93.000,109.000
586,586.000, 93.000,109.000
587,587.000, 93.000,109.000
588,588.000, 93.000,109.000
589,589.000, 93.000,109.000
590,590.000, 93.000,109.000
591,591.000, 93.000,109.000
592,592.000, 93.000,109.000
593,593.000, 93.000,109.000
594,594.000, 93.000,109.000
595,595.000, 93.000,109.000
596,596.000, 93.000,109.000
597,597.000, 93.000,109.000
598,598.000, 93.000,109.000
599,599.000, 93.000,109.000
600,600.000, 93.000,109.000
601,601.000, 93.000,109.000
602,602.000, 93.000,109.000
603,603.000, 93.000,109.000
604,604.000, 93.000,109.000
605,605.000, 93.000,109.000
606,606.000, 93.000,109.000
607,607.000, 93.000,109.000
608,608.000, 93.000,109.000
609,609.000, 93.000,109.000
610,610.000, 93.000,109.000
611,611.000, 93.000,109.000
612,612.000, 93.000,109.000
613,613.000, 93.000,109.000
614,614.000, 93.000,110.000
615,615.000, 93.000,111.000
616,616.000, 93.000,111.000
617,617.000, 93.000,112.000
618,618.000, 92.000,113.000
619,619.000, 93.000,114.000
620,620.000, 93.000,114.000
621,621.000, 94.000,114.999
622,622.000, 94.000,114.999
623,623.000, 94.000,114.999
624,624.000, 94.000,114.999
625,625.000, 94.000,114.999
626,626.000, 96.000,116.000
627,627.000, 97.000,116.999
628,628.000, 97.000,111.000
629,629.000, 97.000,111.000
630,630.000, 97.000,111.000
631,631.000, 97.000,111.000
632,632.000, 97.000,111.000
633,633.000, 97.000,110.000
634,634.000, 98.000,110.000
635,635.000, 98.000,110.000
636,636.000, 98.000,111.000
637,637.000, 98.000,112.000
638,638.000, 98.000,113.000
639,639.000, 98.000,105.999
640,640.000, 98.000,103.999
641,641.000, 98.000,103.000
642,642.000, 98.000,101.999
643,643.000, 98.000, 99.999
644,644.000, 98.000, 97.000
645,645.000, 98.000, 92.000
646,646.000, 98.000, 90.999
647,647.000, 98.000, 89.000
648,648.000, 98.000, 88.001
649,649.000, 98.000, 88.001
650,650.000, 98.000, 87.000
651,651.000, 98.000, 87.000
652,652.000, 97.000, 87.000
653,653.000, 97.000, 86.001
654,654.000, 97.000, 86.001
655,655.000, 97.000, 86.001
656,656.000, 97.000, 86.001
657,657.000, 97.000, 87.000
658,658.000, 97.000, 87.000
659,659.000, 97.000, 87.000
660,660.000, 97.000, 85.000
661,661.000, 97.000, 83.000
662,662.000, 97.000, 82.001
663,663.000, 97.000, 82.001
664,664.000, 97.000, 82.001
665,665.000, 97.000, 83.000
666,666.000, 97.000, 84.001
667,667.000, 97.000, 84.001
668,668.000, 97.000, 84.001
669,669.000, 97.000, 84.001
670,670.000, 97.000, 83.000
671,671.000, 97.000, 83.000
672,672.000, 97.000, 82.001
673,673.000, 97.000, 82.001
674,674.000, 97.000, 83.000
675,675.000, 97.000, 83.000
676,676.000, 97.000, 84.001
677,677.000, 97.000, 83.000
678,678.000, 97.000, 84.001
679,679.000, 97.000, 83.000
680,680.000, 97.000, 82.001
681,681.000, 97.000, 82.001
682,682.000, 97.000, 81.000
683,683.000, 97.000, 81.000
684,684.000, 97.000, 81.000
685,685.000, 97.000, 82.001
686,686.000, 97.000, 82.001
687,687.000, 97.000, 82.001
688,688.000, 97.000, 82.001
689,689.000, 97.000, 81.000
690,690.000, 97.000, 81.000
691,691.000, 96.000, 81.000
692,692.000, 96.000, 81.000
693,693.000, 96.000, 81.000
694,694.000, 96.000, 81.000
695,695.000, 96.000, 81.000
696,696.000, 96.000, 81.000
697,697.000, 96.000, 80.001
698,698.000, 96.000, 79.000
699,699.000, 96.000, 79.000
700,700.000, 96.000, 79.000
701,701.000, 96.000, 77.000
702,702.000, 96.000, 77.000
703,703.000, 96.000, 77.000
704,704.000, 96.000, 77.000
705,705.000, 96.000, 77.000
706,706.000, 96.000, 77.000
707,707.000, 96.000, 77.000
708,708.000, 96.000, 77.000
709,709.000, 96.000, 82.001
710,710.000, 96.000, 82.001
711,711.000, 96.000, 84.001
712,712.000, 96.000, 85.000
713,713.000, 96.000, 85.000
714,714.000, 96.000, 83.000
715,715.000, 96.000, 82.001
716,716.000, 96.000, 80.001
717,717.000, 96.000, 79.000
718,718.000, 96.000, 79.000
719,719.000, 97.000, 79.000
720,720.000, 97.000, 78.001
721,721.000, 97.000, 77.000
722,722.000, 97.000, 76.001
723,723.000, 97.000, 75.000
724,724.000, 96.000, 74.001
725,725.000, 96.000, 73.000
726,726.000, 96.000, 73.000
727,727.000, 96.000, 73.000
728,728.000, 96.000, 73.000
729,729.000, 96.000, 73.000
730,730.000, 97.000, 73.000
731,731.000, 96.000, 73.000
732,732.000, 96.000, 74.001
733,733.000, 96.000, 74.001
734,734.000, 96.000, 74.001
735,735.000, 96.000, 77.000
736,736.000, 96.000, 77.000
737,737.000, 96.000, 77.000
738,738.000, 96.000, 78.001
739,739.000, 96.000, 77.000
740,740.000, 96.000, 76.001
741,741.000, 96.000, 75.000
742,742.000, 97.000, 75.000
743,743.000, 97.000, 75.000
744,744.000, 97.000, 76.001
745,745.000, 97.000, 78.001
746,746.000, 97.000, 78.001
747,747.000, 97.000, 78.001
748,748.000, 97.000, 79.000
749,749.000, 97.000, 79.000
750,750.000, 97.000, 79.000
751,751.000, 96.000, 79.000
752,752.000, 96.000, 79.000
753,753.000, 96.000, 78.001
754,754.000, 96.000, 79.000
755,755.000, 96.000, 78.001
756,756.000, 96.000, 78.001
757,757.000, 96.000, 79.000
758,758.000, 96.000, 79.000
759,759.000, 96.000, 79.000
760,760.000, 96.000, 79.000
761,761.000, 96.000, 79.000
762,762.000, 96.000, 80.001
763,763.000, 96.000, 80.001
764,764.000, 96.000, 80.001
765,765.000, 96.000, 80.001
766,766.000, 96.000, 80.001
767,767.000, 96.000, 80.001
768,768.000, 96.000, 81.000
769,769.000, 96.000, 80.001
770,770.000, 96.000, 79.000
771,771.000, 96.000, 78.001
772,772.000, 96.000, 77.000
773,773.000, 96.000, 77.000
774,774.000, 96.000, 77.000
775,775.000, 97.000, 77.000
776,776.000, 97.000, 78.001
777,777.000, 97.000, 79.000
778,778.000, 97.000, 78.001
779,779.000, 97.000, 78.001
780,780.000, 97.000, 78.001
781,781.000, 97.000, 78.001
782,782.000, 97.000, 79.000
783,783.000, 97.000, 80.001
784,784.000, 97.000, 80.001
785,785.000, 97.000, 81.000
786,786.000, 97.000, 81.000
787,787.000, 97.000, 80.001
788,788.000, 97.000, 80.001
789,789.000, 97.000, 80.001
790,790.000, 97.000, 79.000
791,791.000, 97.000, 79.000
792,792.000, 97.000, 80.001
793,793.000, 97.000, 81.000
794,794.000, 97.000, 81.000
795,795.000, 97.000, 81.000
796,796.000, 97.000, 81.000
797,797.000, 97.000, 81.000
798,798.000, 97.000, 81.000
799,799.000, 97.000, 82.001
800,800.000, 97.000, 83.000
801,801.000, 97.000, 83.000
802,802.000, 97.000, 85.000
803,803.000, 97.000, 85.000
804,804.000, 97.000, 89.000
805,805.000, 97.000, 89.000
806,806.000, 98.000, 90.999
807,807.000, 98.000, 90.999
808,808.000, 98.000, 92.000
809,809.000, 98.000, 92.000
810,810.000, 98.000, 92.000
811,811.000, 98.000, 90.999
812,812.000, 98.000, 90.999
813,813.000, 98.000, 92.000
814,814.000, 98.000, 92.000
815,815.000, 98.000, 93.000
816,816.000, 98.000, 93.000
817,817.000, 98.000, 93.000
818,818.000, 98.000, 92.000
819,819.000, 98.000, 92.000
820,820.000, 98.000, 90.000
821,821.000, 98.000, 89.000
822,822.000, 98.000, 90.000
823,823.000, 98.000, 88.001
824,824.000, 97.000, 87.000
825,825.000, 97.000, 86.001
826,826.000, 97.000, 86.001
827,827.000, 97.000, 86.001
828,828.000, 97.000, 86.001
829,829.000, 97.000, 86.001
830,830.000, 97.000, 85.000
831,831.000, 97.000, 85.000
832,832.000, 97.000, 84.001
833,833.000, 97.000, 83.000
834,834.000, 97.000, 83.000
835,835.000, 97.000, 82.001
836,836.000, 97.000, 82.001
837,837.000, 97.000, 82.001
838,838.000, 97.000, 81.000
839,839.000, 97.000, 80.001
840,840.000, 97.000, 78.001
841,841.000, 97.000, 77.000
842,842.000, 97.000, 77.000
843,843.000, 97.000, 77.000
844,844.000, 97.000, 78.001
845,845.000, 97.000, 78.001
846,846.000, 97.000, 78.001
847,847.000, 97.000, 78.001
848,848.000, 97.000, 78.001
849,849.000, 97.000, 76.001
850,850.000, 97.000, 76.001
851,851.000, 97.000, 76.001
852,852.000, 97.000, 76.001
853,853.000, 97.000, 76.001
854,854.000, 97.000, 77.000
855,855.000, 97.000, 77.000
856,856.000, 97.000, 76.001
857,857.000, 97.000, 76.001
858,858.000, 97.000, 75.000
859,859.000, 97.000, 75.000
860,860.000, 97.000, 74.001
861,861.000, 97.000, 75.000
862,862.000, 97.000, 75.000
863,863.000, 97.000, 76.001
864,864.000, 97.000, 76.001
865,865.000, 97.000, 76.001
866,866.000, 97.000, 76.001
867,867.000, 97.000, 76.001
868,868.000, 97.000, 75.000
869,869.000, 97.000, 75.000
870,870.000, 97.000, 75.000
871,871.000, 97.000, 75.000
872,872.000, 97.000, 75.000
873,873.000, 97.000, 75.000
874,874.000, 97.000, 75.000
875,875.000, 97.000, 76.001
876,876.000, 97.000, 76.001
